Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,465,168,204,99,424,2454,8867,10635,12936,45258,16181,14253,9792,10954,15025,34882,45737,47141,73470,82901
"Congo, Democratic Republic of the",249,85,25,87,310,2200,2808,2533,3128,3711,3998,6412,5364,8848,13966,33709,36927,45037,67863,76786
Zimbabwe,6,23,123,0,55,104,5524,7447,9063,7741,7077,7059,3165,1012,309,86,24,1034,1562,4287
South Africa,25,11,18,0,0,4,182,60,67,22,303,138,126,539,0,0,4,325,477,770
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
Botswana,1,0,0,0,0,1,0,0,9,5,0,3,18,0,18,10,0,43,98,81
Angola,0,0,0,3,5,58,97,32,7,7,1,9,0,0,0,21,112,51,0,49
Burundi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
Andorra,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,6,0,0,2,2,2,2,2,1,34,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0
Malawi,182,48,12,9,13,21,247,547,477,198,4068,570,1073,384,428,862,1566,540,3087,0
Mozambique,2,0,27,0,0,0,0,3,62,68,17,0,0,2,30,0,20,0,0,0
Namibia,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,2,0,65,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,560,2,14,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,40,66,10,0,123,33436,156,49,0,168,273,191,7083,110,124,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.462406072,0.201083694,0.345526082,0.725534191,0.546369829,0.83642878,0.492684741,0.62187285,0.613253919,0.653047252,0.324291911,0.51790212,0.481625855,0.703222275,0.888047546,0.946477553,0.725904218,0.931498,0.892499695,0.888251171
