Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,14878,23833,18233,27388,60473,46420,61188,71491,90039,109552,208102,198269,218034,155563,135642,171769,141771,116565,117454,129171
Singapore,0,138,3031,5639,11506,13298,9542,20429,27937,30894,65923,52739,48489,32820,39437,53846,25386,35321,19317,55264
Ghana,8247,12087,6052,8432,27264,13228,27939,27767,24603,22931,29258,30287,19247,12685,14866,18783,38076,24727,22289,24574
Denmark,0,839,1408,1128,5511,8483,2827,3363,13527,10416,21684,15922,15092,25729,17875,21638,31381,27334,17665,21200
Togo,2828,3475,2700,2098,1858,1292,3278,3737,5514,10002,9676,14171,30898,16104,19577,53209,17722,10062,21680,9891
France,31,1809,144,129,296,247,603,426,1007,491,1075,1592,3539,3512,4384,3159,3843,3662,3597,5923
India,0,0,48,462,230,0,2369,202,204,26,393,1155,1077,0,167,1870,2397,1012,3839,3838
Japan,1519,829,1600,2326,1789,1362,1722,907,2363,1774,50653,27716,15061,15937,28509,3950,7250,8094,4447,2678
China,0,62,0,744,1033,1108,541,907,3781,13194,10391,25425,58323,37530,8318,12482,12292,2153,17496,1347
Italy,0,0,0,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,360,990
"Hong Kong, China",0,0,152,0,679,0,134,0,0,723,0,65,1,4,0,0,0,209,0,926
Germany,42,81,86,31,4426,31,1134,247,425,550,243,215,666,86,118,694,446,72,700,786
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,433
United Arab Emirates,76,25,34,443,132,1094,1440,364,1919,15502,6263,0,136,140,0,0,971,2000,1435,360
Guinea,0,0,0,0,0,0,0,0,6,0,23,0,0,0,9,0,0,0,64,176
Senegal,0,0,25,1,41,3883,1,910,371,27,13,3,62,230,6,12,58,0,553,174
Benin,0,877,0,2795,81,43,6,10,0,0,428,133,14,40,13,0,7,0,987,134
Netherlands,9,154,616,16,203,0,286,729,818,273,3,106,891,929,1,27,32,0,345,132
Côte d'Ivoire,21,1545,36,814,1042,409,1661,1528,290,696,2262,159,1500,65,803,120,24,393,36,78
Canada,0,0,32,10,149,11,268,1469,3279,220,0,0,0,0,0,5,0,32,422,74
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,6467,651,725,422,0,0,0,0,70
Greece,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,28
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,27
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Mali,10,7,37,140,1160,7,0,0,1,0,221,8903,10873,269,585,18,7,0,0,19
Belgium,0,0,0,0,0,0,0,0,5,0,11,0,1,23,0,0,0,3,6,18
Tunisia,0,0,0,0,5,15,795,228,188,298,12,9,0,0,0,0,0,62,26,12
United States of America,27,0,0,2,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1,0
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,96,17,0,0
Angola,0,8,8,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,332,32,0,0,0,0,0,0,0,0
Barbados,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Central African Republic,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,41,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Gambia,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"Palestine, State of",0,0,0,158,0,0,105,126,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,16,37,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,203,0,187,511,1474,1644,109,0,82,168,0,0,0,338,833,175,0
Jordan,0,0,0,0,0,0,0,0,6,16,0,8,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,3,0,0,0,8626,6203,0,0,0,0,1064,0
Lebanon,0,0,0,0,0,0,629,136,0,0,83,46,426,107,0,0,0,0,0,0
"Libya, State of",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Malaysia,0,0,0,0,0,0,0,1,675,77,117,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,90,0,0,125,0,0,37,1825,571,1441,843,0,237,0,0,0,0
Morocco,0,0,0,0,0,0,72,66,0,0,42,4,0,0,0,0,34,69,0,0
Niger,68,17,37,429,67,215,411,0,0,0,1931,889,0,0,0,0,0,0,0,0
Nigeria,0,0,0,54,62,46,0,0,0,0,35,2909,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,127,553,120,296,214,0,142,72,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0
Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,1228,1113,0,0,9,0,0,936,24,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0
Spain,0,34,854,0,360,0,0,0,0,153,50,187,27,0,0,7,27,25,0,0
Switzerland,1555,1265,1074,631,1842,498,796,3232,556,465,723,1264,170,0,0,0,0,0,0,0
Syrian Arab Republic,0,0,0,0,0,29,837,935,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0
Türkiye,446,0,0,319,539,183,1327,741,875,269,4144,5754,278,295,0,246,21,314,382,0
Turks and Caicos Islands,0,0,0,0,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macedonia, North",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,583,81,179,0,0,123,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,0,0,178,0,178,0,0,284,41,0,0,865,134,53,0,1463,1209,0,0,0
HHI,0.453028272,0.403143674,0.264318387,0.268831188,0.389626747,0.315099785,0.386858602,0.376112594,0.312192773,0.270184586,0.323752686,0.246774,0.270438106,0.246375031,0.278206331,0.322495321,0.276760596,0.313597787,0.234511986,0.385111322
