Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0
Chile,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,28,127,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Denmark,1,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,114,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Palestine, State of",0,0,35,0,0,0,149,197,105,0,0,0,113,330,0,0,0,0,27,0
Guatemala,0,0,0,0,0,0,578,0,256,0,0,0,0,0,0,0,0,0,0,0
Guyana,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,0,0,0,91,0
Iceland,188,0,535,0,196,0,0,0,82,152,14,0,161,0,22,0,0,0,0,0
"Iran, Islamic Republic of",0,270,328,0,15,186,147,40,0,281,0,0,0,514,1488,1173,437,141,0,0
Iraq,0,0,0,0,0,0,102,205,49,0,94,120,70,86,226,132,113,0,0,0
Ireland,0,107,0,0,0,0,0,0,0,0,0,0,5,31,26,24,7,3,0,0
"Libya, State of",0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mexico,45,375,202,14,145,1720,1400,424,855,365,0,85,247,911,1322,2525,2963,284,0,0
"Moldova, Republic of",0,0,64,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,55,14,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0
Mozambique,0,0,0,0,0,0,0,0,0,6,0,0,0,649,0,0,19,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0
Netherlands Antilles,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,29,0,187,0
New Zealand,85,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,100,0,0,1,1,0,0,0,0,0,0,0,20,0,0
Peru,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,101,40,157,62,0,0,0,0,0,0,0,0,0,0,0
Poland,78,10,0,0,478,394,164,172,0,0,536,219,38,74,143,219,229,0,54,0
Portugal,0,0,5,0,12,0,0,0,0,0,0,13,0,26,93,159,60,56,0,0
Qatar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Senegal,0,0,233,0,130,468,0,62,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Sierra Leone,0,491,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,49,0,0,483,0,0,0,0,0,0,0,0,18,0,0,0,31,0
Sudan (before 2012),0,459,49,0,815,1733,850,2401,7515,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,622,0,462,0,153,0,582,0,1517,725,3,0,0,107,0,383,10,0,1,0
Syrian Arab Republic,132,295,8,0,793,588,3200,1112,569,695,0,267,0,0,0,0,0,0,0,0
Thailand,0,0,118,0,0,194,1167,1104,1537,750,0,135,0,0,0,64,0,31,0,0
Tunisia,0,0,0,0,0,477,277,0,0,0,0,0,407,147,0,0,381,0,0,0
Turks and Caicos Islands,345,165,0,0,288,0,297,462,0,0,0,0,278,0,0,0,0,0,0,0
Ukraine,0,10,191,0,82,0,0,0,0,88,0,5,0,0,0,0,0,0,0,0
HHI,0.183298533,0.205595978,0.289835117,0.203854349,0.273419079,0.236590554,0.446568186,0.512146424,0.572010391,0.512599415,0.458607246,0.549954435,0.493369018,0.530580001,0.425297578,0.276536609,0.238206094,0.254895035,0.242013233,0.242015758
