Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,606,288,411,701,452,1049,313,362,338,431,300,226,337,235,1264,635,316,558,195,166
Portugal,46,59,137,466,222,337,48,100,138,266,172,156,41,82,212,266,140,129,52,71
Spain,4,5,10,0,23,83,61,145,115,25,7,14,11,41,19,134,46,301,21,25
Norway,0,2,0,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,28,21
Netherlands,379,27,36,37,36,102,27,44,32,12,60,19,37,23,12,99,24,18,27,20
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
France,2,16,17,12,3,11,14,7,5,11,15,3,9,11,8,15,20,11,24,5
China,0,0,0,3,2,4,0,0,0,0,0,0,1,0,957,3,0,4,0,3
Germany,3,0,6,55,7,0,5,1,2,43,14,2,174,0,14,5,0,21,12,3
Belgium,89,19,0,7,12,3,1,0,0,22,1,13,5,45,11,39,32,24,5,2
United States of America,7,15,38,2,5,26,59,9,2,11,4,3,2,0,4,9,4,5,4,2
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
Brazil,28,25,40,2,8,17,13,0,0,0,0,0,5,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Czech Republic,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
Dominican Republic,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Italy,48,114,122,114,121,463,78,49,40,34,14,12,15,21,25,41,15,23,10,0
Japan,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Luxembourg,0,0,0,2,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
Morocco,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Timor-Leste,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Senegal,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Viet Nam,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,1,0,0,0,0,2,0,0,2,0,6,2,0,0,0,2,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Egypt,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,1,2,0,0,0
HHI,0.493289993,0.248627159,0.264670023,0.57267468,0.418693692,0.371528809,0.188028489,0.298877379,0.329573084,0.489030647,0.479319882,0.574692195,0.380986736,0.162236169,0.672544018,0.302987626,0.266518094,0.428133354,0.100764691,0.260113402
