Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,27,0,1,3,5,847,1,9,0,1,2,28,0,0,2,1,1,0,0,2142
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"Congo, Democratic Republic of the",26,0,1,3,5,847,1,9,0,0,0,5,0,0,0,0,1,0,0,10
Kenya,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
South Africa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HHI,0.875978523,0,1,1,1,1,1,1,0,1,1,0.455823693,0,0,1,1,1,0,0,0.670550887
