Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,788,1073,2032,774,1538,132,435,1949,1764,3357,1658,2811,11061,18272,944,14945,2454,2438,650,1333
Niger,15,200,141,89,61,61,105,259,192,232,387,1842,245,127,130,269,1452,1676,45,369
Ghana,0,0,0,0,0,0,0,0,230,599,48,6,0,0,0,0,7,75,66,365
Mali,616,254,1215,489,1460,59,1,1519,551,883,805,532,956,1113,779,1250,349,492,439,259
Côte d'Ivoire,0,560,295,117,3,0,0,133,129,109,336,339,288,235,0,82,164,68,36,231
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Senegal,0,0,0,6,0,0,0,0,58,46,0,57,0,139,4,90,215,45,31,22
Benin,0,11,0,25,9,0,0,0,597,1488,47,0,127,0,16,369,0,0,2,7
France,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,0
Belgium,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,2,0,9443,16290,0,12869,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0
China,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Guinea,54,0,0,0,6,0,45,0,0,0,19,0,0,315,0,0,0,66,0,0
Israel,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0
Netherlands,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,9,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
South Africa,0,0,0,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Spain,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,103,0,369,0,0,1,1,0,8,0,0,22,1,51,15,2,0,3,13,0
HHI,0.591526397,0.363204424,0.400586058,0.431069612,0.909804238,0.294811997,0.28442616,0.587602144,0.222513623,0.241105046,0.345923806,0.506463226,0.773070143,0.829477689,0.705052306,0.803620585,0.416715808,0.564422383,0.547995636,0.181187694
