Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1005,734,914,463,463,809,1244,709,2158,1660,2492,954,3232,1370,1956,2124,3373,1980,3027,2715
China,56,0,12,11,105,29,39,0,2,61,90,27,552,47,278,141,184,241,902,740
India,364,351,385,188,12,40,136,107,173,173,55,0,596,116,266,270,1018,641,250,432
"Korea, Republic of",0,0,0,0,0,0,77,90,101,39,196,210,0,165,307,611,217,203,548,368
"Congo, Democratic Republic of the",388,37,175,0,0,0,0,0,0,7,0,0,35,0,0,0,0,3,0,281
Kenya,15,11,26,14,45,154,80,136,330,58,64,96,0,210,219,363,355,291,250,215
United Arab Emirates,0,0,127,1,9,50,48,27,1,20,40,12,6,42,55,100,172,58,421,155
Belgium,151,274,84,120,95,189,228,149,309,118,192,130,358,322,125,60,325,63,23,129
Uganda,0,15,55,18,94,9,245,16,14,16,13,6,0,36,45,74,57,70,206,125
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
Singapore,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,59
Germany,0,34,12,13,43,3,54,18,32,101,353,216,73,362,492,447,550,130,151,33
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14
"Tanzania, United Republic of",0,0,1,0,0,0,17,3,2,19,13,16,0,0,2,1,4,5,16,14
Italy,0,2,4,2,13,15,2,3,0,1,4,2,184,4,3,6,5,24,1,8
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
United States of America,0,0,7,0,2,0,154,36,75,8,7,3,56,0,8,14,46,3,22,6
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Netherlands,0,2,10,5,0,0,0,0,0,0,4,49,12,35,0,10,0,2,13,3
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Malaysia,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,1,0,2
United Kingdom,1,0,3,0,0,2,4,5,0,14,20,27,114,18,3,0,143,0,2,2
Austria,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1
France,3,0,6,26,4,109,0,5,134,199,184,4,241,8,3,2,9,39,37,1
Rwanda,0,0,0,0,0,9,0,13,13,5,77,0,0,1,5,1,0,3,0,1
South Africa,20,2,8,0,12,75,5,38,0,0,0,0,0,3,3,0,2,5,0,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,51,61,16,0
Albania,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
Australia,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,91,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,1,39,0,0,16,0,31,41,9,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0
Denmark,0,0,0,58,30,0,0,0,0,0,62,6,0,0,27,0,8,0,92,0
Gambia,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,55,0,0,0,0,0,96,0,55,0,50,0
Indonesia,0,0,0,0,0,0,98,51,0,0,0,0,0,0,0,0,0,0,16,0
"Iran, Islamic Republic of",0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Nigeria,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Norway,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
