Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,757,19,62,2330,38926,15829,247,120,296,120,98868,150608,42471,81,273,11746,1473,118,25513,13940
Netherlands,717,0,0,2,0,5,0,4,157,0,0,49,2,0,0,0,0,0,227,10478
Ghana,0,1,33,0,0,15610,0,0,0,0,0,0,0,0,0,0,3,26,3249,3384
China,0,0,0,0,0,3,27,0,0,0,22,53,30,5,40,2,0,0,9,51
France,40,13,27,14,88,44,26,82,11,53,7,624,169,3,47,0,62,33,54,12
United States of America,0,0,0,2314,38828,136,161,18,22,1,47883,148263,23,0,0,904,0,7,11,5
Belgium,0,4,0,0,0,23,3,0,26,0,0,1371,114,41,95,0,286,30,7,4
Togo,0,0,0,0,0,2,0,0,0,9,0,1,0,2,0,0,0,0,0,3
Nigeria,0,0,0,0,0,0,0,0,0,47,0,6,6,8,78,2,0,7,135,2
Japan,0,1,1,0,7,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,595,26,0,0,0,0,0,3,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1089,0,0,0
Denmark,0,0,0,0,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Germany,0,0,0,0,0,0,2,1,0,0,0,142,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,28,0
Kenya,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5388,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,21,0,3,7,0,0,8,0,0,0,3,2,14,0
India,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
Singapore,0,0,0,0,0,5,0,1,0,0,50361,0,42112,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16392,0
South Africa,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,63,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10727,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,30,0,0,0
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
HHI,0.824620794,0.439452035,0.261561038,0.983796498,0.995450292,0.978663631,0.512386611,0.574894557,0.371385135,0.321494954,0.462528735,0.979079562,0.987655579,0.329197436,0.233807679,0.865777929,0.604247364,0.176720254,0.55372446,0.684830858
