Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,7727,8833,12371,16804,22737,27230,37995,38417,53315,79810,104353,131653,140732,164236,177156,222223,216451,209513,286909,276523
Viet Nam,3408,3276,4739,6387,9635,11693,19993,21860,35305,41769,76335,103223,92096,83102,105726,123620,117270,122955,152026,150024
Thailand,2897,4007,6275,7741,10641,11721,13381,14812,13367,15545,13420,13580,16588,21463,37911,66170,57243,49794,90036,76071
China,2,22,78,986,102,12,170,251,2174,9607,7841,9368,20634,51061,21250,17363,22511,22633,28013,17925
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10379
Japan,0,0,102,0,0,211,148,135,1470,3200,2412,2311,1500,2825,3377,2431,3279,3166,5576,6322
Malaysia,272,761,560,0,1,64,17,85,115,434,427,660,2759,466,486,1382,4155,1848,1388,2952
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,249,448,436,464,2727
"Korea, Republic of",0,0,0,1,0,44,120,164,25,141,826,0,742,1454,1549,1670,759,540,1455,2215
Israel,0,0,0,0,0,0,0,0,0,354,72,24,17,135,236,1013,737,954,444,1953
Indonesia,0,0,0,0,0,44,0,13,0,1041,870,134,1773,200,200,1757,528,0,1413,1427
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,319,196,555,677
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,151,29,175,72,1420,1073,249,611
Belarus,0,0,0,0,0,0,0,0,0,0,0,226,1541,975,2476,1433,645,542,944,543
Belgium,0,0,9,118,60,187,314,359,527,222,199,295,799,715,743,724,672,330,1424,440
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1651,995,350
India,0,0,0,0,0,0,0,0,0,0,2,0,54,12,16,384,117,53,226,344
Canada,0,0,0,0,0,0,0,0,0,0,0,0,168,0,311,463,727,865,154,314
Netherlands,0,0,0,0,73,2902,2265,452,0,426,447,257,466,783,850,888,663,485,366,300
Mexico,0,0,0,0,0,0,0,0,0,978,50,0,0,0,0,0,0,0,0,187
Russian Federation,0,0,0,0,0,0,0,0,0,4900,170,458,241,132,549,1235,106,58,490,185
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,0,0,129
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,282,0,0,500,0,114
"Taipei, Chinese",0,3,0,0,0,0,0,0,71,4,5,0,0,248,206,164,266,76,110,95
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,65
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,27,0,47
