Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
61,159,362,407,578,2182,268,591,722,3410,2897,2568,2245,1112,4035,2953,3234,3591,2664,2474,2424
62,211,117,286,1229,346,406,1823,2450,889,7549,5269,1174,698,6062,6708,6176,7070,2854,3468,4453
63,3140,2848,5584,8869,5383,9002,11531,8955,17417,14996,20739,14990,20966,15215,28677,17283,39796,25914,30781,46280
64,91,229,491,1254,783,1169,346,2993,4242,2694,4014,1561,4160,6682,7371,5076,5466,6489,6475,7058
65,16,20,46,388,51,84,323,140,192,397,1101,509,265,2276,2021,238,994,156,375,850
66,45,22,200,128,239,57,92,250,174,330,207,46,61,684,541,230,147,159,106,185
67,4,1,4,13,9,10,11,10,12,18,56,240,240,211,231,238,171,139,137,159
68,37,214,158,106,266,176,527,1682,6030,1709,536,323,863,214,1716,641,920,950,956,1460
69,494,643,1286,1861,1937,2418,2816,3342,5617,5441,3706,1773,9746,4660,5808,4285,5419,7349,8358,10366
70,1642,1758,2018,4704,3642,4521,5240,3428,10304,10652,9342,5431,3397,6799,4216,4532,3047,5434,7179,9896
71,1,5,99,5,9,1,233,2,932,94,370,8,121,19,58,28,232,25,121,595
72,5220,5888,29355,9401,22424,14340,8540,21901,36467,36776,32017,26675,26236,26153,37194,53457,55646,63897,89612,78714
73,1734,2490,8042,5185,7138,8439,12751,12057,21467,25578,14050,13064,10803,12602,10085,10102,16035,19844,23478,25070
74,11,14,280,129,42,145,193,67,259,275,150,99,310,105,216,127,260,591,250,217
75,0,0,0,0,0,0,141,1,67,2,0,0,0,0,0,0,0,29,0,0
76,563,1138,775,1262,2929,1419,850,1085,3356,3307,2206,1840,3332,1329,1784,1685,2856,4137,3970,2674
78,2,1,0,55,20,0,9,1,15,25,31,4,0,0,6,18,0,0,12,4
79,3,75,40,732,109,8,88,9,1,5,13,31,1,1,7,9,1,0,14,14
80,107,0,0,16750,3,0,0,8,0,0,2,2,3,1,0,1,0,0,7,2
81,0,4,0,0,1,15,707,2,0,9,3,0,7,0,0,0,71,5,2,0
82,367,1893,2637,1725,2038,1814,1811,1571,2687,2326,2253,1115,1127,2309,2414,2132,2366,2422,2471,4030
83,788,1195,2583,2402,2850,2324,3547,3156,5231,4106,3315,3071,1503,3679,4355,3123,4148,5207,5110,5710
84,8585,12686,24326,19174,19236,44852,32344,30543,67005,62439,46250,45029,47363,36658,28448,46773,41210,51693,61135,67300
85,6268,9359,24335,24735,14687,24778,43273,40586,63311,63747,45478,49488,36484,45779,34822,46393,38581,60617,46812,45728
86,51,317,92,506,142,169,342,58,430,302,231,184,241,103,126,221,276,196,273,263
87,20914,31694,38987,81923,69010,36461,37088,50360,57247,54507,45342,80596,77402,46078,64399,55988,80637,87021,58994,79617
88,40,6,175,19828,52,81,1312,53,0,1638,32,2,11,1,128,775,94,0,21,10
89,6,2,9,706,4,19,24,42,106,109,29,5,16062,17,1,2562,31,1038,74,97
90,3026,4473,4483,8359,5872,7686,6178,10690,13785,12123,11497,12567,4609,9435,11959,13419,13920,15572,17312,19434
91,12,20,9,17,35,17,233,23,60,34,75,49,22,41,64,59,51,66,72,70
92,33,6,109,30,8,23,27,140,133,400,92,74,23,251,193,587,232,365,244,325
93,0,1,85,20527,7,14,515,27,256,2855,295,95,56,688,1748,2,5,1,0,17
94,902,847,6195,17405,3217,7044,2753,5441,10477,8953,6368,8166,3613,4141,6631,4073,4297,4754,6509,8511
95,80,130,139,243,242,249,397,377,532,788,735,469,411,418,448,593,838,840,660,944
96,1182,538,553,2542,773,619,767,921,1666,2326,1437,1332,1089,2872,2923,2293,3545,3797,4850,5393
97,7,2,9,41,78,3,90,9,9,123,274,37,37,6,283,5,23,36,459,548
99,0,0,0,0,674,1427,728,372,441,1270,1695,29,0,0,0,0,2,0,1,1
TOTAL,144651,172729,258153,433636,422996,315157,344796,404047,1127650,1003121,727493,672579,957559,638938,785932,794111,887345,909131,981086,1203662
