Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,2685,3990,5048,6716,5725,5898,7603,4203,4868,6580,50062,51184,13726,11137,9026,5587,4836,5375,4647,5783
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4649
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996
Zimbabwe,1,0,17,35,0,1,21,341,195,475,705,151,824,192,76,44,24,34,108,125
United Arab Emirates,0,0,0,0,265,32,0,0,0,0,94,0,0,0,0,0,0,0,0,8
South Africa,1224,1127,2141,1207,887,712,484,847,425,1116,42849,39363,1311,322,186,80,70,0,30,4
Tokelau,0,0,0,29,0,48,0,0,79,95,47,0,0,0,0,0,0,0,0,0
Australia,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Botswana,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0
Brazil,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
China,148,1086,1299,392,385,262,0,0,157,609,285,896,2471,2037,2110,691,36,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Dominican Republic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,9,0,46,0,0,0,33,0,17,0,15,0,0,33,0,0,0
Germany,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,77,0
Greece,0,0,0,27,31,33,0,78,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",581,56,1,0,87,718,283,83,1084,162,386,637,759,486,67,60,0,0,0,0
Italy,260,145,1,441,167,93,0,65,208,35,0,1,0,0,50,354,164,211,207,0
Japan,43,263,189,480,609,1006,297,128,291,162,523,1159,382,75,278,185,16,56,116,0
Kenya,0,0,0,0,13,0,14,84,0,0,0,0,56,0,14,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,28,0,0,0
Malawi,0,0,0,0,0,2,4071,13,13,4,3,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,94,124,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
Netherlands,0,19,21,136,0,74,0,61,24,0,41,0,0,0,0,0,58,0,0,0
New Zealand,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,215,172,0
Norway,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,44,0,0,19,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,52,29,237,156,30,393,274,197,74,79,106,536,595,600,374,484,185,55,0
Singapore,62,479,1159,3378,2814,1737,1837,1418,1489,2234,4363,8404,7345,7327,5537,3768,3593,4599,3882,0
Slovakia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0
Slovenia,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,4,0,0,23,265,154,0,0,184,0,70,0,0,0,0,0,0
Switzerland,68,593,15,136,97,76,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,39,0,0,0,92,0,0,0,40,0,0,0,0,0,0,0
Türkiye,0,0,0,58,30,181,63,390,80,140,47,43,0,0,0,0,7,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,200,114,168,52,99,583,71,84,237,1259,556,224,0,16,0,0,0,0,0,0
"Tanzania, United Republic of",0,24,6,44,43,200,8,0,0,0,0,0,0,0,5,31,38,34,0,0
United States of America,4,4,0,2,2,0,0,6,0,0,72,0,0,0,0,0,0,0,0,0
HHI,0.358128307,0.25892618,0.365969326,0.417986959,0.38603075,0.221291938,0.455028597,0.248103467,0.223415513,0.258287667,0.812151931,0.700600012,0.370602442,0.560276702,0.514801474,0.539390899,0.666550838,0.780797656,0.749939669,0.678783181
