Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
New Zealand,0,9,54,23,73,194,1093,851,421,470,311,85,311,65,50,59,140,28,421,35
Norway,46,996,162,182,214,946,447,92,194,1026,372,93,935,255,302,480,314,1180,376,33
"Iran, Islamic Republic of",659,3409,1342,454,3272,1885,1058,1002,1305,356,450,152,385,195,412,51,380,73,96,32
Yemen,9,68,46,165,0,8,4,11,1,292,34,32,1,0,73,0,0,0,0,28
United States Minor Outlying Islands,104,1,5,8,1,0,0,14,37,0,0,10,0,0,7,0,0,0,0,24
Morocco,102,0,84,2,293,334,11,4,13,50,99,15,161,26,39,53,6,184,332,23
Slovenia,0,13,2108,17,52,64,14,66,17,10,30,191,269,134,320,912,71,25,39,23
Nigeria,5,1,202,731,0,0,0,0,0,577,2200,3,77,585,0,2,3,3,116,22
Kuwait,3,6,93,67,2,0,0,2,37,93,0,2,4,0,0,2,2,0,104,17
Cayman Islands,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,16
Belize,0,0,1,0,0,5,1,0,0,0,459,254,28,0,0,41,0,0,0,14
"Macedonia, North",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
Jordan,735,91,1265,1929,406,25,141,82,42,3,37,12,5,49,2,43,17,679,1,12
Qatar,0,1,27,10,1,0,1,10,1,0,71,140,7,2,19,1,20,11,58,12
"Tanzania, United Republic of",4,23,18,5,0,5,14,2,2,519,1,19,89,7,31,3,47,8,2,12
Serbia,0,0,0,0,25,21,734,1072,28,201,265,551,542,616,580,694,280,128,158,10
Mozambique,0,0,2,164,3,0,1,1,0,39,1,394,1,2,1,0,0,0,1,8
Gambia,2,0,0,5,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,5
Ghana,1,0,12,4,1,1,0,0,0,8,279,0,12,2,1,1,1,0,153,5
Malta,0,0,0,3,0,0,0,68,9,15,14,30,8,9,3,11,11,4,1,5
Algeria,0,1,20,14,0,120,1,1,5,0,0,20,33,0,0,0,0,0,5,4
Bahrain,5,20,22,38,0,46,0,131,87,2,2,0,0,0,0,1,22,12,3,3
"Congo, Democratic Republic of the",60,0,0,14,0,0,0,0,0,0,0,0,0,0,33,4,1,0,0,3
El Salvador,0,55,6,3,0,0,2,0,0,0,2,4,0,1,0,0,5362,6666,14,3
Estonia,0,0,0,0,0,4,0,0,1,0,7,8,1,16,11,2,15856,7,260,3
Syrian Arab Republic,19,1,71,37,20,29,762,730,168,615,264,46,5,142,0,37,0,12,0,3
Burkina Faso,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,3
Bangladesh,2,0,0,0,0,0,0,0,0,1,25,8,329,7,2,136,32,32,9,2
Ecuador,336,1094,704,97,1968,1954,795,124,236,412,162,165,137,44,28,2,9,6,39,2
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lithuania,0,0,0,0,0,0,0,2,0,0,3,112,0,42,146,123,242,54,183,2
Chad,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,1
Botswana,6,79,3,8,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Burundi,0,2,2,102,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1
Cambodia,0,0,0,0,0,0,0,0,0,1,0,0,53,0,0,5,26,0,1,1
Chile,18,21,0,1,0,0,877,0,94,1054,0,0,0,0,0,0,67,28,0,1
Benin,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zimbabwe,4,6,2,80,0,1,2,0,108,9,2,9,0,0,0,4,5,106,0,1
Togo,0,0,0,434,0,0,0,146,0,1,0,1,0,2,0,0,0,0,0,1
Zambia,16,0,3,0,0,0,0,3,0,0,2,2,0,0,8,5,1,1,0,1
Malawi,3,0,4,1,0,0,0,0,1,0,0,0,1,1,3,0,1,0,18,0
Namibia,0,3,2,0,1,0,0,0,0,0,1,0,0,3,9,49,14,0,0,0
Senegal,25,4,1,20,1,17,6,84,9,79,5,20,0,5,0,0,6,0,0,0
British Indian Ocean Territory,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Virgin Islands,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Falkland Islands (Malvinas),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Nauru,1,13,3,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Norfolk Island,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands,5,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Somalia,0,1,1,44,0,0,0,0,0,0,0,0,7,0,0,5,0,1,3,0
Western Sahara,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wallis and Futuna Islands,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,14,2015,0
Andorra,0,0,79,2,59,0,120,72,25,39,12,135,699,88,26,1,1,2,0,0
Angola,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Antigua and Barbuda,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Azerbaijan,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,7,0,0
Bahamas,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,0,0,0,0,0,0,0,0,13,0,0,0,0,250,0,0,0,0,0,0
Bhutan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
"Bolivia, Plurinational State of",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,25,6,11,179,58,10,13,4,14,25,24,2,71,0
Brunei Darussalam,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
Belarus,34,16,2,17,981,4,56,33,2,1002,31,21,7,22,7,54,7,3,11,0
Cameroon,0,12,3,1,0,0,193,70,0,326,65,51,284,59,11,6,84,0,5,0
Cabo Verde,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0
Central African Republic,0,0,13,0,0,0,0,3,0,0,7,1,0,0,0,0,0,0,0,0
Comoros,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,165,0,10,13,0,0,1,0,580,1,0,40,0,0,0,0,0
Cook Islands,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,0,0,101,0,13,70,76,32,6,8,43,124,178,11,17,0,1,4,8,0
Cuba,0,842,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Cyprus,39,352,148,203,12,58,67,40,334,1069,1745,79,115,96,3,2,0,1,1,0
Dominica,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,0,0,1,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Fiji,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,1,0,0,0,0,0,0,1,23,0,0,5,0,0,0,5,0
Georgia,0,0,855,26,28,137,10,0,151,93,339,96,435,181,72,56,0,42,1,0
Grenada,12,0,1,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,52,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
Honduras,0,2,9,0,0,0,0,12,0,22,0,0,0,0,0,0,0,0,33,0
Iceland,28,39,72,19,4,0,260,74,193,31,2,71,4,39,232,9,3,0,8,0
Iraq,0,0,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0
Jamaica,0,3,8,15,2,1,0,15,25,0,0,2,1,0,0,11,0,0,0,0
Kazakhstan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0
Lao People's Democratic Republic,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lesotho,0,0,3,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,59,0,0,0,0,0,0,3,3,151,12,6,4,3,6,20,0
Liberia,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,56,0
"Macao, China",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Madagascar,0,4,2,0,0,0,0,291,0,1,0,0,4,0,0,0,0,0,16,0
Mali,14,130,1,0,0,3,123,130,73,40,531,10,7,108,8,1,10,25,3,0
Mauritania,0,3,185,0,0,0,0,0,0,0,0,1048,1,0,0,0,0,0,0,0
Mauritius,1,0,163,244,0,3866,157,188,3,156,3,0,19,0,1,0,57,0,7,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Montserrat,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Netherlands Antilles,15,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,16,0,0,0,0,0,0,13,0,6,4,0,0,0,0,0,0,0,0,0
Niger,15,27,9,1,28,55,0,254,0,0,6,3,3,0,0,0,93,0,3,0
Panama,0,16,72,0,0,30,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Papua New Guinea,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,42,0,0,0,0,0,0,0,0,7,0,0,40,0,0,0,0
Guinea-Bissau,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Timor-Leste,0,0,21,0,0,0,5,4,13,0,0,0,0,0,0,0,0,0,0,0
Rwanda,9,0,42,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,9,0
Saint Kitts and Nevis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0
Sao Tome and Principe,0,9,1,26,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Seychelles,70,2,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,0,3,23,0,0,0,25,0,1,2,1,0,0,0,3,0,0,1,5,0
Sudan (before 2012),288,89,5226,2259,82,46,220,136,365,0,0,0,0,0,0,0,0,0,0,0
Suriname,29,0,142,1,0,11,0,0,6,0,2,6,128,0,0,0,0,1,0,0
Trinidad and Tobago,0,0,0,2,0,0,0,0,682,15,0,9,0,0,1,0,0,0,0,0
Turks and Caicos Islands,12,13,144,43,0,487,942,0,72,1,3,10,0,1,2,0,0,0,0,0
Uruguay,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,0,1,0,0,0
Uzbekistan,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,6,10,39,22,0,0,0,0,77,0,0,0
Serbia and Montenegro,507,483,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.194921528,0.20475923,0.238923128,0.219976963,0.219624627,0.262842304,0.284223324,0.335033004,0.299919695,0.29915524,0.342779188,0.371436951,0.400615021,0.385585707,0.407550995,0.40427185,0.429049609,0.422952531,0.367745094,0.43103838
