Importers,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,36,5,235,0,27,0,15
South Africa,0,0,0,0,0,0,0,15
Congo,0,0,0,0,0,27,0,0
Uganda,0,0,5,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,168,0,0,0,0
Zambia,0,36,0,68,0,0,0,0
HHI,0,1,1,0.218946667,0,1,0,1
