Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,481,1093,1246,1875,1823,2578,2885,3216,4644,7246,5967,4378,6344,3353,4446,5999,6802,8659,11515,16359
Uganda,0,5,17,22,41,92,16,242,235,584,372,100,0,614,713,1082,1565,4094,5432,4960
Netherlands,100,238,304,860,881,1096,1287,1269,1788,1925,1791,2650,54,1077,1735,2325,2271,1071,1850,4247
Belgium,219,139,232,423,195,293,115,164,315,378,251,56,491,103,125,179,170,444,991,1759
India,10,0,20,21,54,27,90,200,86,356,483,10,181,47,166,245,311,82,191,1225
United Arab Emirates,0,0,8,9,94,7,21,276,217,720,384,865,46,181,208,744,678,1200,993,1149
"Tanzania, United Republic of",0,1,3,7,2,89,371,121,153,1089,1152,47,0,151,211,137,48,548,867,693
France,47,81,129,287,180,273,83,125,263,206,382,99,989,209,227,336,319,347,208,608
Rwanda,6,381,167,21,12,16,1,22,872,997,543,297,0,572,374,433,661,22,4,531
South Africa,88,109,154,86,76,187,0,49,38,233,178,19,30,84,72,88,163,146,191,278
Kenya,10,26,61,48,90,391,694,641,457,346,185,143,0,195,140,154,163,197,177,274
Germany,0,0,0,1,2,0,0,0,15,18,0,0,365,17,157,33,36,56,64,122
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,91
Mauritius,0,11,29,17,20,39,44,35,56,94,43,39,0,42,28,40,42,62,81,60
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,56
Italy,1,46,80,17,36,25,13,42,15,15,25,7,8,19,15,9,7,40,46,53
United Kingdom,0,51,0,0,40,0,0,0,30,0,0,0,182,0,39,2,48,35,46,49
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,26,62,48
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,22,28,83,32
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25
Zambia,0,0,0,0,0,0,0,1,0,6,0,0,0,1,1,7,7,5,34,17
Spain,0,0,0,7,20,33,52,15,95,37,56,33,477,18,65,23,36,1,37,16
Sweden,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
Switzerland,0,0,1,0,0,0,0,0,0,0,15,0,0,3,24,5,0,136,12,13
China,0,0,0,17,33,5,1,6,1,8,26,10,127,7,54,60,98,17,6,11
