Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,23398,25710,32541,43593,59387,96612,51830,63623,95105,94485,97645,155533,167075,182166,210913,296626,478442,313562,292339,359819
China,4496,5778,2771,4305,6492,13792,9643,15421,25364,38377,35769,47483,52743,76787,97228,137240,245312,162656,134042,180431
Viet Nam,5186,7048,15183,21860,31519,43468,19975,27168,27329,33518,43308,91469,102332,91587,92340,125923,158964,113611,124396,142090
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,10141,11851
Japan,114,67,7,32,4767,4758,1153,4222,7554,9973,4171,4656,4836,3668,4388,4388,3471,4327,7168,9410
Thailand,7826,7612,10099,13663,11273,18036,14574,8518,15713,4729,3060,6801,2746,3544,7170,11952,17355,12069,6412,7916
Malaysia,82,11,51,14,135,833,43,38,7582,580,625,995,314,430,160,1616,30443,832,1170,3475
"Taipei, Chinese",2697,2151,1881,1367,3447,4369,3415,4958,8441,4681,8454,3039,2747,4475,5154,8353,13419,12181,6327,2013
"Korea, Republic of",40,44,0,105,134,1747,1741,1108,566,635,817,283,273,510,1144,2923,2572,2182,909,786
Indonesia,0,0,2,0,9,6635,6,0,0,0,0,21,0,0,28,194,311,826,638,624
"Hong Kong, China",1501,1185,7,28,20,77,50,57,1063,50,303,379,569,726,1641,2528,4340,378,460,554
Australia,2,2,640,779,428,439,667,1559,834,1060,142,0,8,9,142,167,0,0,0,135
India,192,2,0,2,1,56,18,0,31,0,0,0,10,95,1,101,11,3467,127,128
Sweden,0,0,0,0,3,0,0,2,5,0,5,0,31,20,54,35,74,49,144,118
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,93
Germany,0,0,0,0,5,10,0,0,60,1,8,8,31,0,1,17,6,0,23,60
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,30,40
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Singapore,1221,1474,1707,1159,1110,2346,408,567,561,516,162,246,222,94,162,317,1452,40,191,20
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Canada,0,202,187,144,0,0,0,0,0,3,0,16,0,0,0,0,27,0,0,8
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7
United States of America,19,1,0,4,14,3,10,4,0,0,0,0,0,1,1,1,552,1,0,7
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,3
France,7,8,6,27,2,7,1,0,0,0,0,0,0,0,18,0,0,9,34,1
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,316,0,0,0,0
Argentina,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,103,19,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0
Bangladesh,11,0,0,0,0,0,6,0,0,339,750,0,134,0,165,261,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
