Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,14858,6810,3210,2851,3939,4833,6629,23828,16293,6356,14657,14038,15196,12765,41256,51771,63113,69629,63818,50737
China,6,4,94,36,368,1740,1869,2039,2256,2360,3565,5049,6917,2706,7711,10310,28378,21731,34572,27846
Côte d'Ivoire,1113,1590,24,3,76,1,204,8445,8899,5,26,282,44,2940,17671,27987,21398,31260,11659,6117
France,10071,4003,1505,1385,1209,1552,2272,2264,2630,1029,2192,1683,2649,2629,6961,5178,3629,4444,4927,3947
Spain,394,235,105,164,290,129,138,7627,540,181,439,418,354,347,374,303,1904,3490,297,3158
"Korea, Republic of",2,1,2,0,0,0,0,0,22,0,3,34,48,41,28,13,51,139,2088,1525
United States of America,2,1,20,16,28,0,351,175,3,6,2453,113,180,79,116,321,694,374,157,967
Germany,90,81,187,210,131,342,656,171,260,97,767,126,253,338,440,540,875,1675,1038,910
Switzerland,14,19,0,7,31,18,0,1,181,143,25,11,1,1,0,120,2,205,417,865
Türkiye,0,0,12,1,0,0,0,14,29,13,2,0,21,1,30,20,62,151,335,736
United Arab Emirates,0,14,13,0,3,138,79,168,70,84,0,34,266,236,92,557,85,48,830,684
Italy,60,50,30,8,100,53,62,166,197,347,553,604,509,129,165,238,178,363,480,421
Nigeria,19,15,55,2,21,24,63,32,72,64,102,47,43,57,57,55,319,165,347,336
Malaysia,0,0,0,0,5,31,0,7,4,0,3,5,2,10,33,7,18,1,63,314
Belgium,143,70,59,14,84,101,300,448,227,174,604,345,524,695,366,222,701,657,1433,298
Togo,76,122,354,456,1119,85,4,54,235,462,232,254,232,213,533,230,305,189,636,279
India,0,0,37,47,27,30,43,53,51,19,567,2973,764,170,162,643,206,33,445,277
Brazil,0,0,0,0,0,0,0,4,0,5,0,10,5,0,0,85,43,38,279,261
"Hong Kong, China",0,0,0,0,6,0,0,0,27,45,32,80,49,32,109,117,122,815,716,219
Netherlands,5,41,12,23,44,6,66,3,31,303,24,24,1258,1039,1495,698,824,78,65,202
Japan,613,0,0,0,3,1,0,358,0,51,650,17,28,158,31,31,35,1010,1102,191
United Kingdom,1025,96,70,55,90,193,107,101,44,204,166,139,136,93,43,75,60,178,222,162
Ghana,6,11,0,0,0,0,0,15,18,18,288,208,357,438,8,22,72,8,106,161
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,26,64,82,81,57,112,161,109
South Africa,96,67,71,7,0,0,0,44,31,41,25,94,86,83,66,30,123,1107,70,104
Tunisia,0,0,0,0,0,0,0,0,62,101,51,967,256,44,15,14,8,45,147,91
Morocco,0,0,0,25,0,2,0,0,0,0,0,0,17,7,0,9,1,53,13,82
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,39,0,28,28,31,44,68,68
Ireland,12,3,0,0,0,0,0,0,0,0,61,0,0,0,0,4,78,139,461,66
Singapore,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,58
Denmark,94,208,94,71,0,0,0,63,70,5,1355,97,0,32,5,86,53,30,238,42
Sweden,0,0,3,0,0,0,0,0,0,0,0,2,12,0,0,1,0,0,23,37
Austria,0,0,0,0,0,0,0,0,0,1,1,1,5,0,14,0,1,33,36,24
Australia,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,13,0,1,8,22
Senegal,0,16,7,16,19,24,30,2,2,4,69,8,16,0,1,2,1,0,0,20
Lebanon,1,0,0,0,5,10,0,10,29,21,68,19,20,4,12,6,17,4,13,17
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,6,0,0,0,15
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,15
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Burkina Faso,0,0,0,0,0,0,0,18,6,1,0,0,0,0,14,370,0,5,7,14
Egypt,0,1,0,0,0,0,6,11,3,0,3,12,3,15,5,7,39,54,25,13
