Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
3.0,0.009877823688036583,0.06767043983878394,0.04036202779477972,0.05593295923257709,0.04424775721805254,0.2845929639820101,0.04941284718069628,0.06402295937569259,0.06652593312523424,0.07627167886599777,0.308013694047822,0.26805969044694006,0.2723548914318634,0.2909404384482896,0.18192384882296983,0.1384814401329064,0.15783455761373,0.1425779490968786,0.0148569413216946,0.00868940013869838
4.0,0.0,0.0,0.00011540211638203639,5.114293613875437e-05,0.00015192924755657753,0.0,3.352510162050463e-05,0.00013449947693701338,3.914339504503162e-05,6.089852961757252e-05,0.0003756411182547,0.00018738081216027296,0.000179562764668,0.0003189538314329,0.0002803644738159,0.0,0.0020685531440391,3.565830641213851e-05,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0001873945905428,8.756362957082146e-05,0.0,0.0,5.355803906166316e-05,0.0001878205591273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.059054802214555,0.0,0.0,0.0,8.710953152493945e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0001351898321199594,0.000181346680449,0.0001404813846843873,0.0,0.00019903932830522223,1.0642602416204444e-06,1.8365724086265367e-05,0.0,0.0,0.0005098931711624,0.0,0.0,0.0010613797937318,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,4.381218505720132e-06,1.813466804490144e-05,3.4127157267548216e-06,0.0,3.502545182832859e-05,0.0001362521573258,1.6352962339127733e-05,1.785267968722105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0028885501083206,0.0,0.001298066100513275,0.000918018927044201,0.0006504305369779391,0.0058716971703416,0.0006954358055737166,0.00014010607214545883,4.90588870173832e-05,0.0001100915247378,0.0001155818825399,0.0005845116840154,0.00016039741229106793,0.0006379076628658,0.0,0.0,0.0004363354288207,0.0,0.0,0.0
10.0,0.0,0.0,0.0001330132446404959,4.53366701122536e-05,6.097667206745762e-05,0.0003747891810856,0.0006562372857842532,4.647793039331457e-05,0.01789505429472615,0.00011550907342806374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0001604750060178,0.0001974073830361,4.4732221737623154e-05,0.007656104454817458,5.674295794349839e-05,0.0,5.253817774249288e-05,3.633390862021982e-05,2.2894147274778827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001062826320893,0.0012605245721488,0.0005459542904476,0.0,0.0
12.0,0.0,0.0,0.0,0.0,8.710953152493945e-06,0.00015029400936970142,1.0110194595570304e-05,5.233107866290126e-06,9.81177740347664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0001341966652128,0.0001360100103367,0.0001306642972874,0.0,7.739535422406947e-06,0.0001271686801707,9.915957552941059e-05,8.331250520703157e-05,2.8895470634977967e-05,2.487283761767961e-05,1.4963563722336112e-05,1.5249454110517497e-05,0.00018632712470209654,0.0027056349125824794,0.0032321142875612,0.0021085131217289,0.002402680421461,0.0031554722531969
16.0,0.0013861613710984468,0.0013683272646574864,4.435087798167954e-06,0.0015858913943746194,5.861031974424469e-05,0.0195827347117246,0.05433602982734781,0.08166248086456526,0.08654414046808065,0.0662955625632342,0.2771957984653037,0.299373127318534,0.34285126835158386,0.28217457700511916,0.4960109569498949,0.409103575772409,0.3860165319159165,0.3663438259482661,0.5098468735008597,0.4333567548952526
17.0,8.023750300890636e-05,0.0,6.845932083066378e-05,2.4466997443009865e-06,1.2182555480056381e-05,9.282380910737233e-05,0.00013934994965675055,0.00017639782694155772,0.002481339643034453,6.984073933301554e-05,6.795550126416731e-06,7.584433537289933e-05,1.7586957518439328e-05,0.0,1.1903605567231645e-05,9.299730307821073e-05,3.241964697231694e-05,0.0001129560600926,0.0,0.0
18.0,0.0,0.0,3.3549166303217366e-05,3.205973750067751e-05,0.0002177738288123,0.0,0.0001533188925652354,0.00015282192301749537,0.0001733414007947,0.0001091871263969722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0007288285671186702,0.000966382691189007,6.924495832074347e-05,7.037362889214756e-05,0.00024246618913218915,0.0047160971953276,0.0009007631839244651,0.00032768440273412476,0.0002470679310624253,0.0003682408387188895,0.0008824700660839212,0.0006796988256911402,0.001043065059076139,0.001319317140291827,0.0057376075067187,0.005656731231895404,0.0019064775791463962,0.002751336872133725,0.0,0.0
20.0,0.0,0.0,9.237918967579132e-06,0.00020624435034363557,0.0001250115464119349,0.0,0.0005278111664758964,0.00010130423557543026,0.0001242825137773,8.540351828704204e-05,0.0,0.0,0.0,0.0,0.0,5.3141316044691846e-05,0.0,0.0,0.0,0.0
21.0,0.0005616625210623,0.0012502467592287,0.0002972041849229883,0.0002554002599150782,0.00016411508619487955,0.0003123243175713,4.4365572315880003e-05,0.00016192760235261014,2.6681160779048147e-05,4.735169699241645e-05,0.00025773738992991265,4.572326045589531e-06,0.0,1.5947691571645004e-05,2.00260338439972e-05,1.3285329011172962e-05,1.616057143780604e-05,3.7652020030874655e-05,0.0,0.0
