Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,29,64,64,218,97,105,124,347,1122,327,209,395,824,414,203,318,659,541
New Zealand,0,0,0,6,11,29,26,64,73,68,72,127,141,238,113,163,188,172
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,54,130
Australia,20,26,45,151,60,64,80,80,61,122,72,105,68,62,38,88,143,103
Japan,0,21,0,0,0,0,1,0,0,38,0,0,0,0,0,1,0,74
China,0,0,0,17,0,1,0,1,1,6,30,4,1,7,15,5,8,35
"Korea, Republic of",0,0,6,20,0,0,0,22,0,0,0,0,0,0,0,7,11,21
"Hong Kong, China",0,0,6,0,0,0,0,1,1,3,1,1,2,1,3,1,1,4
Malaysia,0,0,0,0,0,0,1,0,1,1,30,1,0,1,2,4,26,2
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Solomon Islands,0,0,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0,0
Fiji,8,3,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0
"Taipei, Chinese",0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vanuatu,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,0,0,0,0,3,4,7,10,0,0,0,9,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,154,27,89,0,148,606,70,0,0,226,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
United States of America,0,0,8,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.121800606,0.124565888,0.452704912,0.512409929,0.338460401,0.411429309,0.46866016,0.287021555,0.772313123,0.228417932,0.241250946,0.294735954,0.593778302,0.393957224,0.372198615,0.416471275,0.257142507,0.177890772
