Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,3833,3795,5442,7530,9300,14004,20988,16432,16359,39403,26827,29031,43639,29786,30648,33149,83535,31064
Australia,1193,1223,2362,3005,4722,6791,7381,7102,4764,20576,9958,8573,10711,8469,5958,8144,8315,8513
China,94,220,78,228,318,841,1234,2016,4217,3833,4580,5975,6232,6652,4784,6044,9415,6708
New Zealand,348,389,481,551,653,492,841,649,654,807,858,1427,1653,2318,1657,2368,52253,2654
United States of America,594,232,682,1510,444,1349,833,1698,1609,846,1493,1618,2906,1257,1675,1296,1135,2040
"Hong Kong, China",79,67,151,90,313,389,461,347,228,383,706,1651,1525,2334,2308,2686,2468,1929
Singapore,364,219,428,714,643,777,928,869,210,1410,2607,2106,4166,2540,2468,2487,2831,1643
Fiji,7,9,16,32,41,81,118,185,62,355,426,667,931,812,655,2952,1558,1337
Malaysia,107,89,97,159,213,369,587,577,444,655,1179,1107,1280,1091,1029,921,985,1314
Japan,134,134,84,269,473,661,5420,473,393,663,568,2838,9673,640,1559,2005,758,1052
Indonesia,595,732,470,753,665,1324,1768,1387,925,1164,1408,1274,1256,1745,1278,1245,1033,940
"Taipei, Chinese",13,12,13,36,42,109,107,77,1391,171,326,175,598,229,140,735,559,610
Viet Nam,0,0,0,0,0,0,0,0,1,0,0,6,2,351,578,356,339,545
Denmark,0,0,0,0,3,7,13,255,0,5,158,33,34,26,86,49,226,537
United Kingdom,115,381,134,4,21,30,53,16,34,60,34,79,108,32,37,73,67,323
Papua New Guinea,68,9,29,57,144,118,234,274,92,1086,820,252,361,316,362,517,305,302
India,36,1,1,1,0,12,0,202,89,118,116,18,27,98,4053,13,34,102
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,96,136,263,8,102
"Korea, Republic of",3,2,1,21,11,125,93,2,92,168,154,68,4,95,648,59,110,65
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,53
Israel,0,33,0,0,9,116,480,82,803,616,320,222,270,99,4,22,222,44
New Caledonia,0,0,0,0,0,2,0,1,0,0,120,573,7,14,0,0,15,37
Philippines,11,3,52,1,10,69,3,8,3,14,57,44,52,26,12,11,19,36
Vanuatu,3,1,4,1,0,3,8,2,1,0,8,2,2,3,567,648,291,32
Germany,47,6,1,7,1,0,15,32,3,12,6,38,25,17,236,5,226,24
France,9,12,346,58,367,30,32,29,0,5,26,14,34,3,4,22,28,20
Canada,1,9,0,0,17,0,55,9,33,0,5,78,122,167,0,6,0,19
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,1,2,0,112,0,1,2,3,17
Thailand,7,3,8,22,50,225,126,126,5,468,67,114,196,151,137,13,86,15
Netherlands,0,0,0,0,0,2,3,0,1,0,1,1,715,4,165,19,67,13
Italy,0,0,0,10,11,7,34,8,13,43,28,26,50,46,19,0,28,7
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,4,33,16,5,5,7
Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Belgium,3,4,0,0,86,6,159,0,32,24,8,0,4,20,0,1,4,4
Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Finland,0,0,0,0,0,38,0,0,14,85,0,0,0,99,0,0,0,2
Spain,0,0,0,0,0,12,0,1,0,0,371,44,9,1,2,0,62,2
Austria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Dominica,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senegal,0,0,0,0,0,0,0,0,12,8,0,0,7,0,2,0,0,1
Chad,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Afghanistan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bulgaria,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Cuba,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,22,52,0
Ecuador,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Kiribati,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0
Montserrat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0
"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0
Sweden,2,1,0,0,0,0,0,0,0,0,9,4,27,1,7,0,0,0
Switzerland,0,0,0,0,0,19,0,4,101,5551,391,0,510,0,16,135,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,1,0,0
Ukraine,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0
HHI,0.252500453,0.268093577,0.332195178,0.330002333,0.42209615,0.402443637,0.320302994,0.352236189,0.296677014,0.463365748,0.322597613,0.265054504,0.275315644,0.275498415,0.188970811,0.236361836,0.574842477,0.26750182
