Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,174,154,684,1917,97,773,571,506,629,191,438,415,378,318,390,252,1349,278,1164,1235
Mali,0,0,43,92,68,139,130,191,98,24,7,87,139,171,187,25,88,110,717,785
Guinea,0,0,0,0,0,11,3,10,61,0,49,0,55,47,3,0,50,15,10,195
Côte d'Ivoire,0,0,0,63,0,0,0,25,309,0,24,0,1,37,0,91,719,24,114,100
Niger,4,0,3,16,30,601,427,244,116,32,171,315,109,63,101,118,208,81,307,96
Ghana,61,0,0,0,0,0,0,0,0,6,186,2,0,0,95,0,82,49,7,44
Belgium,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Chad,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
China,0,8,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
France,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,66,64,386,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nigeria,3,42,174,423,0,22,0,0,0,0,0,0,46,0,0,0,0,0,0,0
Pakistan,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,9,0,38,0,0,3,0,0,0,16,198,0,9,0
India,14,4,60,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,26,7,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,6,8,0,0,0,0,37,0,124,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0
HHI,0.230136869,0.252268952,0.425459695,0.272366753,0.201834893,0.597295838,0.631400421,0.310810126,0.255231316,0.427231687,0.258958938,0.615914569,0.237303261,0.282108035,0.319010125,0.281805468,0.353382167,0.153155036,0.45469331,0.434804651
