Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,67769,85395,147341,99031,116451,204063,197832,190841,323167,304257,383081,334552,388884,286203,547281,440569,343852,415671,438397,692084
South Africa,52555,47065,123696,68721,77118,135663,121856,123923,140381,137443,156013,134375,174183,154623,184155,195926,127222,155390,153743,229943
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226744
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69525
United Arab Emirates,314,63,170,0,1199,3910,3725,10734,106643,47364,48817,33817,16056,4799,30424,36880,27911,20187,8331,54672
China,1074,1883,856,58,145,299,4542,355,4343,5551,20183,46635,34140,5824,23158,4071,8427,27519,8393,50918
Bermuda,0,0,0,0,0,0,0,0,0,0,381,147,0,0,0,0,0,0,5768,19846
Switzerland,1073,4716,1574,273,0,11416,8162,5994,7407,4481,2221,173,730,18557,28644,17982,14493,16183,5218,13458
Viet Nam,0,0,0,0,0,0,0,0,0,6170,3083,9158,3041,499,12265,374,8462,733,9558,9885
United Kingdom,56,214,224,0,114,258,547,3119,10325,286,78,309,13,173,9,22,43,129,621,8058
Belarus,0,0,0,0,0,0,0,0,0,0,359,0,0,0,263,2038,1409,0,0,3375
Finland,0,0,12,8,296,1416,0,34,0,22,0,0,0,0,0,0,0,560,38,2346
Spain,0,0,0,0,0,21,0,439,1,2163,1484,2643,3,0,38,948,752,622,120,1732
United States of America,0,0,55,480,0,36,0,1640,6835,17117,7840,6875,6834,1670,1227,5,1914,1240,649,748
Zimbabwe,4373,6127,1137,3533,3468,1288,908,420,6426,1203,5835,1422,5368,1268,4714,994,1003,1294,1158,320
Uruguay,0,0,0,0,0,0,0,0,45,109,124,123,155,131,0,0,0,0,100,245
Egypt,0,749,186,0,7,1182,251,138,601,3615,0,0,188,42,1187,43,1615,5080,0,169
Belgium,0,0,0,0,31,0,0,0,0,491,467,0,0,814,1682,28,1992,1276,212,51
Brazil,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,26
France,4336,11173,8187,3758,3834,3766,553,37,0,0,429,2858,208,49,242,1177,303,481,69,12
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,10
Philippines,0,0,0,0,0,0,0,0,0,0,4052,0,0,0,0,0,0,0,0,1
British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Albania,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Azerbaijan,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Australia,0,0,10,24,211,236,29,15,13,1,112,61,44,10,91,133,20,0,0,0
Austria,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,1472,8,0,0,0,0,0,0,0,0,0,588,6004,804,405,1730,0
Botswana,0,81,15,2,19,547,147,0,69,0,0,0,0,0,0,0,24,18,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Canada,0,76,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,87,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,1905,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,74,0,0,10,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0
Germany,1,3616,8109,11069,19797,22290,21480,18005,14260,3294,4562,43,1,11,16,26,0,341,928,0
Greece,0,0,0,0,0,0,2565,10344,1884,85,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,116,0,0,0,812,344,68,316,20,113,130,94,129,22,0
Indonesia,0,60,0,0,0,0,0,0,0,0,0,361,0,7,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,2745,71,0,5325,0,0,0,362,815,0,0,0,0
Israel,15,0,0,0,0,63,77,123,167,136,185,42,95,189,700,171,128,114,259,0
Italy,0,2,27,0,0,0,7,23,76,70,450,0,0,24,0,0,0,0,34,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
Japan,0,0,0,2348,0,19,2181,0,0,0,0,0,7,19,5,0,0,0,0,0
Jordan,0,13,28,0,0,0,0,2534,5750,3562,10188,1920,886,2892,3018,604,714,0,0,0
Kenya,0,0,7,13,175,42,50,52,119,201,1278,290,58,174,123,98,64,257,2518,0
"Korea, Republic of",0,0,0,0,35,0,0,0,36,0,0,896,2607,44,0,255,0,0,0,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,544,2862,771,80,0,0,0
Lebanon,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,1129,46,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,668,0,0,0,0,2150,0,0,0,13,95,0
Madagascar,0,0,0,0,0,0,0,0,0,0,113,0,0,0,278,0,143,0,0,0
Malawi,1686,1697,631,12,183,0,63,2,1817,120,4135,2272,795,129,2450,21,863,39,0,0
Malaysia,0,0,0,0,0,0,0,20,75,150,34,0,21,40,0,39,70,124,3038,0
Mauritius,875,1002,500,624,3671,2280,128,0,644,3458,1352,12160,14950,10187,12266,16433,53354,61646,63180,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,32,187,0,0,52,115,496,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,213,0,14,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,6260,497,7822,17,8278,13409,19377,4340,16327,22283,0
Mozambique,82,150,395,2984,2864,5440,16444,2410,1430,15461,19906,25455,76730,45461,164979,95277,18097,24757,39918,0
Oman,0,0,0,0,0,0,0,0,0,441,8362,0,218,0,0,0,11724,32172,16246,0
Namibia,226,7,0,0,0,0,2,20,0,0,25,0,0,0,20,165,0,0,2193,0
Netherlands,55,38,39,2,3,161,38,1,363,407,0,104,56,191,63,86,140,16,0,0
New Zealand,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Pakistan,0,0,0,0,0,0,0,22,0,775,0,0,0,0,339,14,0,0,0,0
Poland,0,0,0,0,0,0,69,0,0,5755,210,0,0,0,5761,92,0,0,0,0
Qatar,0,0,843,0,0,159,0,0,0,305,17,0,105,630,699,2357,4030,6767,34040,0
Romania,0,0,0,0,0,100,0,673,128,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,623,1440,10605,18308,2145,3611,3682,8499,2756,7142,0
Saudi Arabia,936,5632,0,1145,0,0,2597,19,1700,10039,47684,18379,15331,16443,28310,25617,18904,26499,31025,0
Seychelles,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
India,71,138,118,130,46,234,119,395,2724,9169,4345,4238,3399,1071,4521,3546,2283,2517,1802,0
Singapore,0,0,0,0,0,0,0,0,0,2974,7712,2608,11526,1756,1543,1013,22210,7841,8129,0
Eswatini,0,0,0,0,0,0,232,0,518,2800,1287,0,0,0,813,0,865,17,0,0
Sweden,0,0,0,0,0,0,0,0,56,360,0,4291,294,9,173,661,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
Türkiye,0,0,0,0,0,0,0,0,0,130,0,12,0,0,319,1153,213,141,1025,0
Uganda,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0
