Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,13,0,0,1,126,0,267,44,0,78,294,40,47,205
Singapore,0,0,0,0,0,0,0,0,0,0,247,40,0,140
United States of America,0,0,0,0,126,0,0,0,0,62,0,0,0,65
Australia,0,0,0,0,0,0,267,0,0,0,0,0,0,0
Germany,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,47,0
"Korea, Republic of",0,0,0,0,0,0,0,44,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,3,0,0,0
India,13,0,0,0,0,0,0,0,0,9,41,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,7,4,0,0,0
HHI,1,0,0,1,1,0,1,1,0,0.546198452,0.703602931,1,1,0.156497561
