Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,403,380,356,566,751,1451,571,826,784,1129,1273,573,929,1539,1252,1848,1818,3102,1802,1539
Germany,1,0,0,0,236,1169,322,818,376,503,583,379,622,702,866,248,112,1117,975,966
India,0,0,0,0,0,0,0,0,0,0,0,0,0,109,163,342,476,504,372,415
Spain,0,0,0,0,0,0,0,0,0,0,1,0,92,120,1,1,147,0,91,55
Italy,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,45,0,0,53
Ireland,0,0,0,0,0,0,0,0,2,12,47,81,9,28,33,33,23,29,33,33
China,0,0,0,0,236,0,0,0,216,597,37,59,0,185,18,121,54,157,6,14
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Albania,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
France,402,254,0,4,43,9,7,0,0,4,41,0,0,0,0,0,78,0,48,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0
Côte d'Ivoire,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0
Mali,0,0,0,0,0,0,3,1,0,1,0,0,0,0,13,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Niger,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,25,38,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,1,0
Switzerland,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,2,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,13,0,0,1,0
United States of America,0,126,355,556,236,0,238,7,159,0,505,0,166,391,159,1001,873,1276,261,0
HHI,0.994143574,0.133282393,1,0.958351554,0.094592448,0.717473159,0.459777018,0.977172042,0.258939474,0.504216361,0.39703452,0.514874269,0.5197608,0.270695512,0.543290236,0.417169883,0.369276864,0.313011717,0.415026606,0.494162576
