Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,92,1,2,399,2030,3247,2374,1616,4947,9603,3426,4822,3533,1353,1776,1515,1914,1889
United States of America,84,0,1,300,122,281,49,114,73,8291,2227,2406,321,323,256,450,666,723
Australia,6,1,1,87,1887,2370,2274,1411,848,1098,1013,2160,2021,692,884,680,629,467
"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,1,3,271
Netherlands,0,0,0,0,0,0,0,0,0,0,0,116,251,41,126,138,162,260
Papua New Guinea,1,0,0,7,12,13,24,37,11,13,17,2,1,256,0,3,193,66
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,2,0,36
Malaysia,0,0,0,1,0,0,0,0,0,30,20,0,1,4,0,10,1,17
"Hong Kong, China",0,0,0,0,0,0,0,1,0,1,2,0,0,3,4,23,13,13
Italy,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,73,9
Singapore,1,0,1,0,0,0,0,1,5,0,2,2,2,0,17,3,0,9
China,0,0,0,0,0,0,9,4,2,7,14,7,14,8,5,14,9,8
Japan,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1,7
Canada,0,0,0,0,0,570,2,0,0,6,0,25,58,20,59,53,22,3
Albania,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
France,0,0,0,0,0,0,0,44,3,69,38,8,1,0,29,0,0,0
Germany,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Indonesia,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Vanuatu,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,0,0,0,3,1,3,14,1,4005,32,12,67,203,1,389,0,123,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0
Thailand,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
United Kingdom,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0
HHI,0.830997538,1,0.683012702,0.633479337,0.884273249,0.607262019,0.932767181,0.815072725,0.72295088,0.818614018,0.591471869,0.544940942,0.479482025,0.422033662,0.382020349,0.390605622,0.328987713,0.306616226
