Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,2,0,1,0,1069,3,16,0,20,9,10,5,17,7,3,9,128,66,170,61
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,18
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,16
United States of America,0,0,0,0,0,0,0,0,1,8,5,4,0,0,3,4,20,0,7,9
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,8
Djibouti,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,3,67,0,0,5
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,3,16,0,8,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Switzerland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0
Türkiye,0,0,0,0,0,0,0,0,11,0,0,1,12,2,0,0,0,0,9,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
HHI,1,0,1,0,0.001014898,1,1,0,0.247388814,0.644260854,0.252372475,0.401219067,0.126184385,0.212372541,1,0.049689789,0.342925811,0.22590111,0.267597517,0.150347698
