Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,30,40,22,26,15,25,4,3,43,18,28,25,14,19,45,38,47,100,31,13
Portugal,29,40,19,15,11,25,2,3,42,15,28,20,14,16,28,28,43,95,26,7
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
China,1,0,0,0,3,0,0,0,0,0,0,2,0,2,16,11,1,5,1,1
Italy,0,0,1,12,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
United States of America,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
HHI,0.88815449,1,0.683012702,0.108282624,0.180988038,1,0.082863336,1,0.921544793,0.456143463,1,0.611955334,1,0.483288516,0.032565971,0.288695138,0.804481843,0.833778601,0.684847078,0.304224233
