Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,6,0,173,0,3,2,2,0,5,0,8,3,8,7,2,455,899,122,223,195
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0,118,113
United States of America,0,0,2,0,0,2,0,0,1,0,0,0,6,7,0,0,4,8,16,28
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
China,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,21,7,7
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1,1,1,5
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,11,2,3
Israel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
United Kingdom,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,2
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1
El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,5,1
Italy,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,18,7,0,1
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
