Exporters,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019
World,0,0,0,0,0,0,0,0,0,0,57,133
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,48,71
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,44
Thailand,0,0,0,0,0,0,0,0,0,0,2,9
Germany,0,0,0,0,0,0,0,0,0,0,0,5
Türkiye,0,0,0,0,0,0,0,0,0,0,0,2
United States of America,0,0,0,0,0,0,0,0,0,0,7,1
HHI,0,0,0,0,0,0,0,0,0,0,0.649203293,0.379823472
