Importers,Exported value in 2003,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1,23,0,0,0,257,0,672,0,0,0,1,0,0,0,0,16,0
Chad,0,0,0,0,0,257,0,272,0,0,0,0,0,0,0,0,15,0
Cameroon,1,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0
Gabon,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HHI,1,1,0,0,0,1,0,0.186235005,0,0,0,1,0,0,0,0,0.793716712,0
