Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,7078,6672,8311,8985,11454,14025,13887,16003,21568,24258,22806,26901,21314,19862,23855,29163,21874,18257,26619,32511
South Africa,3990,4992,5885,6133,7755,10349,9900,12166,16584,17475,15563,19428,15271,13118,14272,16912,13713,11741,13632,16536
China,403,237,401,175,214,538,466,736,954,2328,2110,1931,1359,2611,5383,7015,3039,1350,5435,8955
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886
Egypt,0,0,0,207,558,107,159,442,450,595,825,616,306,430,581,291,544,409,512,752
United Arab Emirates,237,279,453,433,779,826,680,713,990,708,699,769,781,493,488,781,417,1069,934,650
Germany,45,87,109,16,47,36,48,9,24,66,259,128,37,46,98,167,186,122,336,578
Zimbabwe,433,67,75,197,121,175,10,118,146,98,155,93,62,33,24,95,143,172,175,191
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,73
United Kingdom,92,161,195,391,162,176,499,263,148,199,310,365,461,229,278,306,184,244,239,70
Australia,3,0,4,1,13,7,7,9,50,6,109,49,7,8,25,32,65,39,35,58
United States of America,93,131,267,158,85,148,337,157,67,62,64,84,49,270,60,106,152,118,37,55
Belgium,3,12,3,14,38,80,113,47,61,55,1,49,2,7,92,68,38,45,54,50
Denmark,0,1,1,0,0,0,0,5,0,0,19,0,244,31,1,0,0,0,0,39
France,1044,2,0,96,3,19,23,1,33,14,14,6,32,14,6,5,19,14,16,33
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,90,236,0,0,33
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Spain,0,0,1,0,6,43,0,9,0,0,1,1,8,0,2,30,6,6,24,11
Austria,1,0,0,0,1,1,1,15,1,3,2,1,32,1,0,1,2,7,1,8
