Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,2,15,1,8,7,6,13,7,2,88,19,13,0,21,105,6,2,4,42,24
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Dominican Republic,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,0,1
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,1
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,4,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Canada,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Czech Republic,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
French Polynesia,0,0,0,5,2,5,7,0,0,22,0,0,0,0,0,0,0,0,0,0
Germany,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mozambique,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Norway,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HHI,1,0.169995252,1,0.074300818,0.212372541,0.487310034,0.123724796,0.552622199,0,0.198029191,0.825292244,0.184749574,0,0.677584777,0.967640005,0.154700538,1,0.082863336,0.323992742,0.572642557
