Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
Total,249,64,177,287,325,163,945,662,546,580,256,213,446,641,1392,1681,1208,514,969,160
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,39
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,5,91,109,0,2,0,0,7,28
Ethiopia,0,9,0,0,0,19,18,0,55,0,0,0,0,0,0,1,0,0,12,13
Central African Republic,0,0,0,0,0,0,0,0,98,0,0,0,7,0,0,0,1,74,1,8
France,2,1,66,1,15,21,0,1,1,62,0,0,0,12,4,0,20,0,0,6
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,2,0,4,4
Congo,0,0,0,0,0,0,288,274,0,49,0,0,0,0,0,38,4,0,0,3
Dominican Republic,0,0,0,0,0,0,0,0,1,12,3,22,1,0,0,2,2,1,1,3
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Canada,2,1,0,0,0,1,0,0,0,0,0,1,20,9,2,2,1,1,4,1
Côte d'Ivoire,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Angola,0,0,0,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
Nigeria,3,0,0,0,0,0,244,308,15,0,0,0,0,0,0,0,0,0,0,0
