Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,3050,3235,3132,0,8106,5202,9242,15505,25462,15444,1996,11079,6422,6720,9833,12244,7923,5684,6845,14787
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,822,98,0,5447
"Hong Kong, China",751,0,0,0,0,53,0,806,5172,2006,0,1627,10,195,225,1662,185,355,718,4458
China,1228,2005,2977,0,7803,4751,8972,11421,13487,7236,1513,3927,6277,6333,8617,8027,4523,1432,1080,2108
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,612
India,0,0,0,0,48,0,0,32,0,86,28,54,30,106,233,43,24,0,0,257
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,61,94,143,46,61,174,108
United Arab Emirates,0,0,0,0,0,0,0,172,0,67,0,0,90,0,109,0,68,0,0,32
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Belgium,0,0,0,0,252,174,114,63,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
Estonia,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
Germany,0,0,0,0,0,0,0,2896,0,0,0,0,0,0,452,0,1650,3700,4379,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,26,98,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,11,13,0
Rwanda,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,221,156,0,192,0,0,0,0,0,0,0,0,0,0,0
South Africa,1071,0,0,0,3,1,0,114,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,6264,1567,0,0,0,0,0,0,588,0,0,0
United Kingdom,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,1,0,4481,0,5471,0,0,0,1715,0,0,0,0
HHI,0.025790537,0.068864389,0.902136897,0,0.926280848,0.846158535,0.931410411,0.631552802,0.309942209,0.282229088,0.507097285,0.250732963,0.959363438,0.896960052,0.811796187,0.46966165,0.432174158,0.537620335,0.444662177,0.277982013
