Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,10526,9234,16314,22736,22950,20369,21959,23831,33469,35357,52068,48696,41883,74128
India,2022,608,2359,4090,5799,4770,5548,7109,9037,9518,11362,16522,14719,20347
Uganda,0,0,0,1,0,0,0,0,0,0,0,0,0,10672
China,152,202,178,192,304,787,1519,1870,3882,5985,4069,7200,6432,10005
Malaysia,210,366,389,549,1135,1249,1920,2974,2394,2499,6550,5589,3686,7192
Thailand,1066,998,1767,3697,3679,3526,3349,3903,4573,3761,12488,5558,4872,7012
Singapore,568,848,477,635,665,241,432,530,1822,1890,2381,2381,2040,5246
Bahrain,0,0,0,0,0,0,0,0,658,804,1646,1907,2587,3263
France,1126,641,844,754,687,689,717,796,1074,1714,1942,1997,1407,2360
Denmark,82,176,295,463,466,366,228,441,926,1214,762,1139,1250,1232
United States of America,1124,515,1189,1049,686,1220,755,922,580,561,438,401,383,1060
United Arab Emirates,47,87,115,252,180,79,204,193,207,446,375,386,355,703
Belgium,923,956,804,730,739,790,896,974,975,1151,1059,835,681,654
Switzerland,14,118,208,280,467,465,499,449,346,292,620,577,343,452
United Kingdom,62,26,49,24,31,50,433,71,154,40,76,62,217,432
Germany,41,54,68,106,276,25,29,319,475,67,106,166,156,354
Netherlands,620,938,1028,1532,1655,1264,618,454,78,178,217,313,197,312
Mexico,0,0,0,0,0,0,1,0,0,0,0,0,0,300
Pakistan,117,98,77,51,55,36,41,64,19,205,196,130,128,267
Indonesia,939,1131,1043,433,340,308,394,562,532,193,739,781,725,260
"Taipei, Chinese",0,7,1,18,40,22,56,33,41,48,34,63,118,219
"Hong Kong, China",23,37,10,1,1,1,9,134,104,91,9,37,102,216
Malta,0,32,47,55,42,50,96,108,96,204,349,296,130,212
"Korea, Republic of",9,50,46,17,6,22,20,12,34,38,10,30,66,210
Spain,1,21,7,89,0,0,4,27,12,40,107,38,10,185
Türkiye,245,397,727,1013,1405,867,775,183,307,277,467,426,215,124
Italy,3,0,7,47,39,45,223,427,272,157,51,18,97,101
Sweden,11,17,77,104,0,0,239,194,71,53,337,211,0,87
Canada,0,0,12,1,45,5,43,26,13,0,81,0,2,80
Myanmar,0,0,0,0,0,0,0,2,0,0,0,0,0,70
Viet Nam,2,185,160,87,84,37,77,173,443,256,296,954,537,64
Australia,71,80,122,72,32,25,76,44,48,86,58,52,67,57
Brazil,0,0,2,18,0,1,1,0,0,97,87,25,4,57
Finland,0,0,10,4,8,15,18,48,19,24,43,1,0,55
New Zealand,0,0,0,0,0,0,0,1,0,0,0,548,34,44
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Austria,0,0,0,0,14,0,0,16,19,10,0,1,1,29
Japan,0,1,7,1,1,3,3,2,2,2,3,5,34,26
Bhutan,0,0,0,0,0,0,0,1,0,0,0,0,0,25
Philippines,649,51,603,0,0,0,0,0,2,0,7,0,0,21
South Africa,0,0,0,0,0,1,72,74,25,58,36,0,18,14
Norway,0,0,0,0,0,0,0,0,0,0,0,0,5,12
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,1,0,11
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Greece,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sri Lanka,0,2,0,0,0,0,20,59,57,12,33,18,0,2
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ukraine,0,0,14,8,0,1,47,32,1,0,3,0,3,2
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,1
British Indian Ocean Territory,0,0,0,0,0,0,0,40,0,0,0,0,0,0
"Korea, Democratic People's Republic of",1,1,1,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bangladesh,0,0,29,1,0,0,0,0,0,0,0,0,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Belize,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,30,0,0,0,0,0,0
Burundi,360,465,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,13,23,0,9,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,20,24,0,23,48,32,60,23,6,0
Ireland,0,3,673,253,0,0,0,0,0,0,168,0,0,0
Côte d'Ivoire,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Kuwait,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Oman,0,0,0,0,0,0,7,8,14,23,0,0,17,0
Netherlands Antilles,0,29,0,0,0,0,0,0,0,0,0,0,0,0
