Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,9,3,10,11,2
United States of America,6,2,3,3,2
Belgium,0,0,0,9,0
France,1,0,7,0,0
"Hong Kong, China",1,0,0,0,0
Panama,0,1,0,0,0
HHI,0.254547944,0.130590976,0.18597402,0.530338604,1
