Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,42072,54617,101200,112995,218620,193702,95425,317588,167820,330252,605363,1008432,448850,765458,1072607,880468,582364,401439,666262,674696
India,5070,1456,4031,6346,8783,1312,119,1448,4633,77780,306937,440879,214026,346728,495034,335187,297464,223817,399766,391281
Thailand,25763,34202,58215,35870,112302,98198,39863,180313,89291,102696,186050,441965,190799,321153,436194,341472,152253,72105,99507,142097
United Arab Emirates,0,0,1100,10983,26158,10721,9474,39380,16728,40176,27987,38877,18599,47283,74099,130293,70834,36033,78070,44118
Pakistan,0,6,783,659,3853,1261,2541,18924,9964,5278,5926,10156,10986,20279,34635,33003,33556,25393,23611,30747
Singapore,0,27,0,1665,0,147,11,2589,1344,9129,10508,26666,2806,7911,9742,6670,2988,15230,24027,11670
Lebanon,0,2,2,1,1,234,216,102,3,3,1,10,778,1068,58,255,1192,2979,3724,10280
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4003,3507,8152,7629,17067,8999
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8442
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7738
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247,5294
Togo,255,25,277,293,493,1834,477,3380,73,1892,222,482,1,61,170,40,2363,3098,5980,4007
Argentina,0,19,84,74,51,144,1229,4520,407,448,378,387,458,303,512,518,415,488,1716,2602
"Hong Kong, China",0,0,0,0,0,208,64,25,830,10689,3470,9452,4029,4509,7465,8290,913,553,431,1689
Viet Nam,117,477,2193,2323,3010,1418,6478,6180,4959,1063,7993,16672,2582,1594,1177,1795,1923,1666,1803,1082
South Africa,40,21,0,40,0,0,0,0,33,0,0,0,0,0,0,17,126,370,1155,893
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,412,1171,5696,524,888
Malaysia,0,0,0,0,0,42,318,0,152,0,148,1818,18,1054,487,86,0,54,115,743
Spain,2,3,266,1305,643,1,16,6239,205,0,8,1,0,81,309,0,758,192,313,717
Japan,0,1258,0,1779,2,0,0,6852,5036,7120,1346,0,183,3823,537,1037,2,0,2968,386
Netherlands,0,0,0,8,0,0,0,50,0,0,0,150,0,0,0,16,29,18,37,252
France,3298,976,2319,307,14663,8549,5727,4318,10284,15084,8899,195,1438,99,50,1562,158,2495,425,247
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,597,1324,850,698,155
Morocco,0,0,0,0,0,0,0,344,0,0,0,0,0,90,0,0,191,102,0,147
Nigeria,0,0,0,11,1,0,20,37,32,4,0,493,0,1,1516,1,15,19,87,93
China,1830,283,1841,4889,13518,8639,1059,2308,1353,4628,5891,1926,2314,2395,4180,14025,5780,153,198,33
Niger,0,0,0,0,0,324,106,0,0,0,0,191,471,0,0,1,4,2,1,27
Côte d'Ivoire,10,0,0,0,0,0,24,169,0,0,2798,112,88,422,0,0,0,1386,0,23
Switzerland,464,12848,17056,26752,22096,39102,8492,21454,7601,20620,10114,4384,0,0,0,302,296,0,0,21
Brazil,0,0,2470,5758,4121,18323,13443,9204,13036,31722,16538,9484,6690,5122,0,20,65,0,0,14
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,1,0,2,5,4
United States of America,3453,2733,505,863,4935,988,3941,1205,1,347,108,70,277,84,421,308,12,1,78,4
United Kingdom,626,276,6527,7997,3461,0,3,5,29,2,2,0,0,12,0,0,1,1,1,2
Belgium,0,0,1,0,2,0,0,9,25,0,0,0,0,0,0,0,0,0,0,1
British Virgin Islands,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0
Australia,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
Bermuda,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,75,0,0,0,66,0,0,58,0,0,16,0,0,0,0,0
Canada,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
Cyprus,0,0,0,0,0,0,106,0,0,29,29,15,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Germany,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,27,0,0
Ghana,0,0,0,0,0,0,305,61,7,1,0,0,0,7,0,0,15,171,0,0
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,3212,1107,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,945,0,0,0,41,0,0,0,0,0
Ireland,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,4,4,5,290,2,3,1,0,0,2,573,0,103,42,536,326,3,421,912,0
Kuwait,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
Liberia,0,0,137,0,0,0,0,0,0,0,3590,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
Mauritius,1056,0,0,0,0,1064,1013,9449,0,0,0,0,0,0,0,0,0,102,0,0
"Taipei, Chinese",0,0,0,0,0,0,6,0,0,0,0,0,0,454,68,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0
Panama,0,0,3384,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,163,0,0
Portugal,0,0,0,0,0,0,53,0,0,0,0,0,0,0,79,0,0,0,1,0
Senegal,0,0,0,0,0,0,192,0,0,0,0,220,0,0,0,0,0,0,0,0
Slovenia,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0
Tunisia,0,0,0,0,0,0,0,0,0,34,21,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,9,0,18,0,0,0,72,1124,1286,0,0,81,519,82,0,740,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
