Importers,Exported value in 2003,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,0,0,0,0,0,0,0,0,0,0,0,89,0,49,0,0,0,243
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
Cameroon,0,0,0,0,0,0,0,0,0,0,0,3,0,49,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
HHI,0,0,0,0,0,0,0,0,0,0,0,0.184151394,0,1,0,0,0,1
