Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,21,22,47,1,4,103,97,430,213,336,397,1004,159664,168551,281749,293360,266999,184108,479700,163146
Finland,0,0,0,0,0,0,0,0,0,0,0,0,2193,21352,49232,28921,24565,32716,165937,87663
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,15841,110375,188207,209570,202947,119354,214346,48054
United States of America,0,0,0,0,0,0,0,2,0,0,0,0,6002,8432,13979,3107,6258,7512,31866,9224
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8068,31809,9209
Canada,0,0,0,0,0,0,0,0,0,0,3,0,6428,24491,27152,47450,30432,6064,14878,3837
China,10,0,6,0,3,4,7,4,115,321,283,572,21435,554,1401,1454,467,2120,4244,2205
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,31,767,2969,1686
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,941,1007,831,74,435
Italy,0,0,0,0,0,0,5,0,0,0,0,150,195,15,320,638,324,584,204,356
"Taipei, Chinese",11,22,42,0,0,24,56,32,47,4,64,98,113,1,9,0,0,0,1,307
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,205,86,0,84
Viet Nam,0,0,0,0,0,0,0,25,0,1,8,9,2,37,52,0,17,12,29,81
Singapore,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,220,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83,4,555,0
"Hong Kong, China",0,0,0,1,1,24,29,365,49,9,21,32,102650,3093,778,719,296,3752,8773,0
Indonesia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
Japan,0,0,0,0,0,0,0,0,1,0,0,4,59,14,2,36,29,0,0,0
"Korea, Republic of",0,0,0,0,0,51,0,0,0,0,15,85,0,50,96,60,91,0,0,0
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2108,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,80,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,417,38,0
South Africa,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,4,0,4732,0,0,0,10,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0
HHI,0.002735654,1,0.667761198,1,0.284959256,0.192081202,0.312318898,0.736132513,0.325272604,0.920070353,0.572560709,0.422929898,0.545967658,0.556764549,0.594167308,0.63906832,0.70224035,0.576287799,0.442733036,0.479547322
