Code,2015,2016,2017,2018,2019,2020,2021,2022
25,0.08053917123573937,0.07777927901024512,0.05864736620445458,0.06732856744930547,0.06600771326087543,0.08128139774000057,0.07900426292210008,0.07205316603844901
26,0.00015332153695358906,6.901218256216924e-05,1.9816967045934695e-05,6.367906357225928e-05,0.0007021120700498436,0.0038081379250105695,0.0007705585651656575,9.519758907845844e-06
27,0.0643915750249256,0.060793359680570105,0.04439552046937607,0.038475520696137,0.043519050059140134,0.05035899961864592,0.17622402914841376,0.4309828962158847
28,0.05463737535343279,0.02856066443982502,0.03745148289502798,0.056177165494824786,0.05092159574798392,0.0441173093781137,0.0391384445241686,0.037732879417399647
29,0.006812458880824669,0.006905952601194803,0.006552867877006597,0.006232856303590503,0.0036350957222609642,0.005448065532269594,0.006000917987927498,0.004305560998651602
30,0.03862673977182979,0.058201852075755345,0.033523243062165996,0.026608265189379643,0.05780378981874041,0.025112939189407213,0.031125721328434615,0.015230984540874622
31,0.006924630255879639,0.006520467665880523,0.007892494849311782,0.007251595223591063,0.009465368174832704,0.009761673959819597,0.004411854991319209,0.004029339822870254
32,0.002272926713544799,0.0021244462637277795,0.0017997252506760171,0.0018156729433207155,0.001661113756433289,0.001915174905850866,0.002233408662915919,0.0011120337827721404
33,0.004988837398853646,0.0052143347225601005,0.006127578532055581,0.004430549658762183,0.002767540846808801,0.004001741531980839,0.0036773811199369184,0.0016599199851299144
34,0.003388443150555552,0.0033837820278437756,0.002987881666169232,0.002323718383187315,0.0019391936498971876,0.0032876593909230527,0.0035981117347507713,0.0016210630703659833
35,0.0007025274627752165,0.0008614686957826455,0.000799743861392895,0.0006599925123509012,0.000608058968348525,0.0008424008107938963,0.0007069927041259757,0.0004662088934402638
36,0.004818039437720222,0.003640347107606563,0.0030869665013989055,0.0025491800973797894,0.003213556519455054,0.002726208930709269,0.004233352698228801,0.0023248214341409375
37,0.0001223349692588459,6.609873949885866e-05,5.927857968523074e-05,5.674372001488451e-05,3.920767854054969e-05,3.091654498905089e-05,1.6204700449012203e-05,9.371591454027233e-06
38,0.018069259192970956,0.013830296311726754,0.01652149158692204,0.013211577282487766,0.014229101117509493,0.020632441451042524,0.020665670717980995,0.012363573890849926
39,0.035790849096406896,0.03119150352599447,0.03086776947801075,0.030266974158783808,0.032469963632045226,0.03323633642543807,0.03560732335519158,0.023423014895051882
40,0.013393386127834217,0.013043484594441442,0.011514864103856071,0.00983885666195862,0.009586164086174399,0.010738846893915278,0.011705724310433614,0.007945146334251996
41,3.718388123369177e-05,5.462705743707327e-05,0.00027140628780301864,0.00017804918369114872,0.0002653883905837207,0.0003622938815707226,0.00021350110488492366,0.00011668186988215724
42,0.0010852735469406838,0.0010124214645004246,0.0010082528190066427,0.0008155964023472734,0.000655425470169189,0.0005998710209768758,0.0005061880655722368,0.0003327841012766034
43,4.957850831158903e-07,9.104509572845546e-07,5.169643577200356e-07,3.782914667658967e-07,1.133169900015887e-07,0.0,2.4223521289760508e-06,1.1112559036395928e-07
44,0.0010148720651382273,0.0013010344179596285,0.0010377197873966846,0.0008212707743487618,0.0007448325752804426,0.0009707194805300056,0.001314752500347691,0.0007693965458165994
45,6.81704489284349e-05,0.0001968394969649207,0.0002731295023287521,0.00012029668643155515,0.00016714256025234333,0.00010880822872360144,3.274351843305558e-05,5.593321381652617e-06
46,8.056507600633217e-06,1.3292583976354496e-05,1.7059823804761174e-05,7.061440712963405e-06,1.2578185890176347e-05,5.207786947184786e-05,5.020115963843471e-05,2.6892392868078143e-05
47,6.668309367908725e-05,0.0002702218441220558,0.0002269473530390956,7.452341895288166e-05,8.6234229391209e-05,7.924240657387801e-05,0.00011710819602842838,6.563818204164528e-05
48,0.007065805058296889,0.006720038515717297,0.005370570390900876,0.004205592333192063,0.003923714095795011,0.004810374271791549,0.0033466882896398087,0.002285705226332824
49,0.07246072514517826,0.10237529371147883,0.22530960995383853,0.24007788769106397,0.2052631889078078,0.179959205168646,0.02054304958262455,0.0031047008273152035
50,2.0079295866193557e-05,1.2746313401983764e-06,2.5848217886001775e-06,1.2609715558863223e-07,4.532679600063548e-07,6.003212619233183e-07,8.352938375779486e-08,3.7041863454653094e-07
51,8.787790598229155e-05,3.113742273913176e-05,4.066786280730946e-05,2.5471625428903712e-05,2.4363152850341573e-05,3.496871350703329e-05,1.4199995238825126e-05,1.2557191711127398e-05
52,0.006559484542164786,0.0069279855143610895,0.004878248000898829,0.003164155925185549,0.002975477523461716,0.0023531092664239267,0.001956425226375071,0.001332692163371509
53,3.9662806649271224e-05,1.1289591870328476e-05,6.031250840067081e-06,4.791691912368025e-06,4.0794116400571935e-06,1.020546145269641e-05,6.373291980719748e-05,1.4075908112768175e-05
54,0.0007788783655750636,0.00037310280229521046,0.0003403348688323567,0.00023529729232838777,0.00030663577494429903,0.000398913478548045,0.0003080563672987474,0.0002909267955728454
55,0.0007610301025828915,0.0004224492441800333,0.0005634911499148387,0.001324902813769759,0.0013514184227589468,0.0024818781771064787,0.0016074394610350042,0.0007157969693977164
