Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,35838,45206,49981,50668,64498,79194,80504,89155,89926,114040,136513,116041,124862,135890,167163,154316,105339,197223,222782,208253
Togo,29765,27278,34416,39187,49347,57469,62660,62656,63324,84489,87851,58222,42580,59083,85544,77359,27391,113240,99432,74265
Algeria,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10026,22022,30667
Ghana,1065,1269,1348,1649,2310,5183,5811,10154,10533,13936,19352,13289,26161,17091,21229,25599,20120,19748,23351,26739
Türkiye,0,0,1,0,0,0,13,0,0,8,94,1092,6680,29056,33690,18443,27271,15439,44678,24641
Egypt,0,0,0,1,0,2,0,0,1,0,3,2,0,0,17,42,35,150,401,19146
Spain,303,357,122,313,522,273,307,433,269,255,407,4250,18530,15252,11632,12660,1095,9259,10437,15758
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6877
Senegal,1767,1802,1809,1194,2061,1957,2644,2654,2665,4995,7996,7458,6160,6227,3126,2532,2650,3229,3584,3858
Tunisia,287,471,423,764,645,1225,783,1500,1622,1283,1557,2153,1775,1519,1561,2320,1673,1946,1946,2277
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532
France,332,419,351,400,647,611,597,521,771,795,1142,957,766,932,770,577,486,586,967,677
India,0,15,42,21,14,14,0,79,14,6,35,71,60,232,401,54,45,45,322,673
Italy,0,0,18,25,12,17,25,57,23,2,0,49,2,31,0,13,0,7,0,481
Côte d'Ivoire,2044,13362,11237,6857,8839,11624,6511,10459,9356,7072,13521,20051,2901,581,162,115,159,68,55,179
Nigeria,4,0,0,0,0,0,1,0,2,2,5,33,0,0,20,0,0,0,1,136
China,2,4,66,81,74,138,71,110,315,82,2764,5881,4921,719,2520,155,190,185,347,111
Belgium,17,20,0,44,3,99,68,18,62,0,36,72,55,19,26,39,129,69,29,77
South Africa,0,47,47,17,1,1,0,3,0,18,38,1,18,5,7,60,3,24,7,28
Mauritania,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1033,80,373,26
Mali,34,0,0,0,0,0,3,48,71,108,68,53,77,17,22,61,31,183,24,23
Germany,10,0,16,82,1,43,10,16,8,78,65,77,12,6,35,262,78,202,269,17
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,17,32,0,17,12
United Arab Emirates,0,0,8,0,0,7,0,0,0,1,13,0,0,64,15,23,7,25,2482,7
United Kingdom,0,0,54,19,0,62,162,244,655,726,359,133,2,62,1,62,1,2,31,7
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Lebanon,0,8,0,0,1,0,0,1,0,0,0,0,8,9,0,0,0,7,0,5
Niger,3,0,0,0,0,0,0,8,18,9,2,0,1,0,0,0,0,0,0,4
Poland,10,0,0,0,0,0,0,0,0,0,26,25,0,0,19,1,0,158,0,2
United States of America,88,13,2,13,0,117,1,3,16,7,85,18,14,1,33,1,0,0,0,2
Australia,0,0,1,1,0,23,0,0,11,23,88,18,29,6,30,71,37,6,9,1
Canada,48,0,0,0,3,199,113,18,42,9,30,3,4,6,1,0,1,1,2,1
Guinea,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Morocco,0,0,3,0,0,40,7,64,44,48,54,1390,12204,4420,634,1178,6986,4881,10814,1
Netherlands,10,2,0,0,11,85,0,0,0,0,9,0,4,4,13,18,20,5,23,1
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Austria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Cabo Verde,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
Benin,44,96,1,2,0,0,0,1,0,2,11,2,3,192,523,1,7602,11493,1122,0
Denmark,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,4946,0,0,6113,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,0,0,0,0
Israel,0,0,0,0,0,0,0,0,103,87,242,3,101,180,156,0,0,0,0,0
Japan,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0
"Korea, Republic of",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,23,0,0,0,523,106,0,3,2,9479,8267,4,17,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
Singapore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,75,630,63,11,0,0,0,0,4,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
Switzerland,0,0,0,0,0,0,0,18,0,0,30,0,0,0,0,0,1,14,0,0
Thailand,0,0,0,0,0,0,0,18,0,0,0,0,0,68,13,0,0,0,0,0
Trinidad and Tobago,0,38,0,0,0,0,693,0,0,0,1,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0
HHI,0.786997339,0.569462423,0.646894688,0.720525781,0.713104025,0.676413657,0.725270118,0.654680246,0.647094219,0.69198565,0.600988588,0.44841844,0.317836124,0.416164319,0.481158867,0.449724202,0.29541244,0.511609477,0.408843738,0.330115499
