Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1685,1463,1889,3073,1930,2318,2351,3478,4120,5223,3501,6358,2592,3905,2308,6205,2849,2734,5479,10037
China,55,71,139,108,90,117,199,401,495,598,564,1458,620,425,608,3057,1201,846,2198,7027
South Africa,762,756,753,819,1048,1112,859,1172,1879,2464,1816,1467,1047,1152,1139,1314,944,1006,1214,1465
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642
Zimbabwe,530,404,879,694,431,336,421,992,1110,974,626,176,449,227,261,299,228,282,401,392
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
Peru,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,187,147
Spain,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,281,0,0,0,48
United Kingdom,25,0,11,5,1,1,8,3,5,160,9,26,5,48,10,40,16,51,112,42
United Arab Emirates,31,19,52,66,64,223,277,278,288,360,115,65,36,34,31,93,34,78,119,39
United States of America,0,0,0,1219,1,12,29,18,7,1,18,28,3,10,27,8,2,9,6,10
Pakistan,0,0,0,14,0,26,46,5,24,17,7,35,12,1676,0,0,0,0,3,8
Australia,1,0,0,13,14,9,0,0,4,43,38,10,0,3,1,1,12,0,85,6
Germany,0,0,0,3,1,0,0,1,1,0,6,1,1,0,2,10,47,4,3,3
Belgium,0,31,0,1,0,0,43,28,0,0,0,0,0,2,6,0,1,1,0,1
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
Denmark,15,0,0,6,0,58,0,0,8,230,4,0,19,3,35,0,1,1,1,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Barbados,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,0,0
Botswana,0,4,3,49,62,15,5,29,15,2,0,45,0,7,1,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,46,12,0,9,0,0,0,0
Burundi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,1,3,0,3,0,0,8,2,0,5,0,0,1,2,1,0
