Exporters,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019
World,0,0,0,0,0,0,0,0,0,0,18,47842
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,35507
China,0,0,0,0,0,0,0,0,0,0,18,9816
Pakistan,0,0,0,0,0,0,0,0,0,0,0,2129
India,0,0,0,0,0,0,0,0,0,0,0,316
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,51
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,16
Türkiye,0,0,0,0,0,0,0,0,0,0,0,6
HHI,0,0,0,0,0,0,0,0,0,0,1,0.632375652
