Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8,19,7,10,2,332,23,42,39,14,61,104,10,9,92,47,44,24,25,75
Spain,0,0,1,0,0,0,1,1,0,0,2,0,0,7,8,31,17,2,8,34
Senegal,0,0,0,0,1,2,0,1,1,1,1,1,0,0,0,0,0,3,0,21
Portugal,8,8,5,4,1,300,20,5,2,12,55,31,10,2,45,12,10,16,16,20
Italy,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,3,0,1
Belgium,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0
Brazil,0,0,0,0,0,1,0,15,3,1,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,1,1,0,0,0,0,34,0,1,38,3,16,0,0,0
Germany,0,11,0,6,0,0,0,4,32,0,0,30,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,1,0.02990881,0.072806663,0.047810851,0,0.832298181,0.696525111,0.17680481,0.652205507,0.676031291,0.824757679,0.156646079,1,0.565826249,0.162608173,0.314186823,0.155296821,0.389444333,0.329607794,0.191973154
