Importers,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019
World,0,0,0,0,0,0,0,0,0,0,0,215
Pakistan,0,0,0,0,0,0,0,0,0,0,0,137
Canada,0,0,0,0,0,0,0,0,0,0,0,37
United States of America,0,0,0,0,0,0,0,0,0,0,0,17
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,15
Australia,0,0,0,0,0,0,0,0,0,0,0,9
HHI,0,0,0,0,0,0,0,0,0,0,0,0.402516041
