Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,103279,89201,90214,86616,152474,165976,210346,325211,272501,38562,17396,16976,41592,363264,459348,536415,597620,818469
India,0,0,90,411,654,623,1635,20718,22730,2437,366,68,945,11706,19707,44853,110593,246314
Argentina,4150,4587,1223,1938,2560,2630,11628,23160,6833,3239,2109,1843,3552,6856,20608,21832,70319,153626
Thailand,8430,7386,23825,42766,32829,45734,128052,141828,134810,21534,12669,11547,17275,218591,234599,235040,121327,87898
France,2418,1798,3,40,3,33,9,22,5,3,0,18,1175,77910,111255,87629,129746,65837
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5135,19767,4541,54266
Poland,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,46496
Brazil,5187,1115,1587,925,14959,12133,12332,21490,14449,1603,325,221,560,11337,9531,16279,12707,38577
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27744
Germany,4387,3648,86,0,0,0,34,11,1,0,0,0,0,27,295,3141,14400,16286
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,17268,9998,41543,68887,14262
South Africa,11553,31714,13677,874,2371,689,1000,1355,1667,2482,500,1271,1069,1666,3179,2267,6771,13485
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10588
Türkiye,0,0,0,0,0,25,0,391,1065,0,0,0,389,1462,1343,2393,11352,8849
Myanmar,0,0,0,0,0,0,0,468,494,0,0,0,0,0,0,8339,0,8795
Panama,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,34,0,6528
United States of America,34014,8930,2003,756,369,766,482,3843,522,304,169,120,8038,140,5431,768,2472,3404
Namibia,0,226,9,42,782,283,926,72,105,1,0,4,7,87,93,22,1378,2886
Zambia,0,0,0,0,0,0,25,0,0,0,0,1,124,1401,1271,225,579,1566
Portugal,10595,3216,7311,785,1293,1553,2712,4502,3080,803,531,541,1028,4318,2873,3464,3817,1532
Congo,208,333,996,854,1268,923,771,2091,360,409,38,278,0,172,458,568,1853,1472
Liberia,0,0,0,0,0,45,0,0,0,0,0,0,0,36,239,9527,0,1287
China,15,52,72,362,464,647,1591,2592,1406,4,124,136,468,1515,5812,3830,899,1284
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998
Viet Nam,8222,15940,31357,33034,77268,87101,39823,81109,57318,1980,5,164,1781,3018,8049,2412,768,812
"Bolivia, Plurinational State of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,219,485,634
Indonesia,0,0,1532,0,318,0,0,0,1087,0,0,0,0,631,293,55,183,447
United Arab Emirates,0,0,0,17,38,802,935,1849,7678,1119,255,30,284,944,125,354,770,400
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
Serbia,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,240
Uruguay,0,0,0,0,478,3250,170,2809,1876,43,0,0,473,257,15,17628,214,200
Paraguay,0,0,0,0,0,78,0,0,0,0,200,450,1423,0,501,1148,0,98
Zimbabwe,0,0,1,0,0,0,7,0,14,0,0,4,0,0,8,21,6,62
"Congo, Democratic Republic of the",0,0,0,1,0,0,56,0,0,0,0,0,0,0,2,0,18,53
Egypt,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Lebanon,2,0,43,0,12411,110,542,401,381,80,14,0,0,120,121,163,225,34
Canada,282,1,65,0,7,30,12,155,472,0,0,0,0,622,1,1,306,23
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Japan,16,0,1382,879,35,2,0,7,0,0,0,0,0,0,0,3,0,6
