Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,6212,9290,24332,24735,14687,24778,43273,40586,63311,63747,45473,49488,36461,45779,34822,46393,38581,60617,46812,45728
China,0,1041,3085,4086,1773,2007,15395,15919,24570,17712,12943,22704,11636,24966,13989,16436,16145,17359,17506,16271
United Arab Emirates,377,487,1791,3459,2802,2690,2766,2960,5020,5414,2652,1991,598,5521,3710,4219,4143,5230,6664,6239
India,168,98,162,133,118,157,623,1285,884,5952,2486,482,593,856,524,1744,5030,7419,7101,5902
Germany,0,800,673,479,386,318,177,1108,4534,331,4356,573,785,1002,696,282,672,612,1232,2247
Belgium,2284,1545,5782,6868,4841,4954,5506,6101,5855,5122,3321,1937,3992,1065,2416,1108,896,15037,2260,1897
"Hong Kong, China",18,2,17,12,1,567,2857,1604,1581,694,818,618,596,821,247,14220,1568,1917,3489,1838
Kenya,79,141,542,794,411,443,1092,1025,1489,1266,2007,1753,0,749,926,851,1081,1243,1630,1240
Italy,283,251,2643,1097,206,188,274,308,874,667,710,698,773,155,390,284,461,816,978,1085
United States of America,264,248,1906,593,154,290,126,327,2432,2207,1967,524,3471,450,659,420,757,557,445,971
France,964,3417,1228,1776,1253,9308,6564,3679,3117,6836,1562,999,6754,1298,1061,1100,828,523,641,914
Denmark,18,121,285,233,171,142,129,175,53,132,201,121,11,1542,304,831,1273,426,612,827
Viet Nam,0,0,0,0,0,0,0,0,0,0,7,12023,42,4070,1925,1578,1070,2445,86,818
United Kingdom,81,35,1411,668,137,374,629,1259,321,1315,319,263,120,287,342,268,682,1098,478,777
Netherlands,114,171,460,974,42,117,157,940,6101,866,6783,1097,914,424,1005,186,500,404,576,541
Indonesia,0,0,30,40,76,0,511,813,147,180,84,129,3,362,248,311,574,456,365,523
Türkiye,0,0,17,0,103,0,114,9,660,4431,284,536,114,32,85,57,146,47,130,501
"Tanzania, United Republic of",144,112,309,46,277,200,335,209,360,123,243,229,1,38,180,88,43,279,518,294
South Africa,66,86,147,170,1313,1143,124,382,930,1025,923,888,124,150,470,136,179,81,256,264
Thailand,0,0,24,32,34,19,1,0,0,82,1,18,0,0,4,2,0,0,1,239
Japan,18,19,25,304,57,51,868,608,285,3348,310,9,17,1,0,2,107,29,16,197
Saudi Arabia,0,0,1,2,11,7,746,39,11,46,0,167,1,7,0,0,10,34,42,183
Morocco,0,0,0,0,0,0,0,0,0,88,44,111,650,175,152,4,9,17,50,169
"Congo, Democratic Republic of the",0,0,0,0,4,0,4,2,3,1,10,1,0,35,8,75,20,148,66,155
Switzerland,29,171,336,148,107,84,74,96,632,118,65,524,51,145,143,78,38,82,51,145
Egypt,5,0,5,505,2,392,109,54,473,341,262,0,59,24,61,42,138,919,71,141
Uganda,22,17,8,11,119,281,413,112,344,396,751,45,0,228,117,259,158,222,56,132
Spain,156,0,576,1,0,53,177,30,9,77,72,2,280,2,14,0,627,25,6,120
Tunisia,0,0,0,0,0,4,0,0,0,1398,27,0,69,101,700,347,241,128,448,120
Greece,8,70,599,18,0,104,131,0,0,189,175,0,0,134,1,24,2,0,0,118
Canada,6,8,156,1,0,1,28,30,2,47,58,4,4,53,49,110,11,31,80,95
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,57,2,0,0,82
Zambia,1,7,3,22,89,1,0,8,2,9,0,0,0,0,1,38,15,19,2,74
Bangladesh,0,0,34,33,33,143,63,90,39,90,55,106,0,193,355,249,290,172,158,64
Sweden,0,4,504,29,1,5,0,164,969,5,51,16,1826,22,136,53,31,26,17,56
Pakistan,0,0,0,589,22,0,0,0,49,17,55,4,0,12,1,0,22,183,13,44
Mauritius,1,0,0,0,0,0,41,0,32,118,0,0,20,94,389,4,0,0,7,39
"Korea, Republic of",43,172,129,36,0,0,0,3,5,15,33,77,22,1,31,102,99,100,1,38
Portugal,927,0,0,0,0,0,0,0,44,970,216,0,33,0,13,0,1,1708,140,35
Australia,0,69,60,187,0,202,203,6,193,5,37,9,0,6,20,64,32,140,138,34
Hungary,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,44,29,12,34
Malaysia,0,0,22,39,47,75,114,56,181,72,84,305,11,97,15,98,22,1,2,29
"Korea, Democratic People's Republic of",0,0,27,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0,23
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,19
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Cameroon,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,0,4,0,2,15
Lebanon,0,0,1,1,0,0,1652,248,529,364,483,27,163,99,51,0,22,10,0,15
Austria,21,0,15,0,0,0,0,0,0,0,0,0,47,0,3,0,0,25,4,13
Poland,0,0,0,0,0,0,0,45,0,0,0,18,0,17,5,4,32,22,7,13
Czech Republic,0,0,0,7,0,0,5,0,0,47,0,1,28,0,4,2,0,2,7,12
Israel,0,0,696,20,21,75,361,9,5,61,82,5,48,0,1,0,0,10,24,12
"Taipei, Chinese",4,0,138,0,1,1,0,0,0,115,46,48,99,1,1,0,6,129,1,12
Rwanda,26,3,21,50,32,44,155,28,130,218,234,225,0,212,238,100,134,30,25,11
Brazil,0,0,0,0,0,0,65,2,0,1,141,0,89,0,0,0,0,0,0,10
Philippines,0,0,2,0,0,0,0,0,16,2,0,0,0,73,66,54,3,2,45,10
Senegal,0,0,0,0,2,0,1,0,1,11,5,3,506,0,0,0,0,11,5,7
Romania,0,0,0,0,0,0,0,0,0,0,0,0,6,134,12,0,3,1,0,6
Mexico,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Finland,0,0,47,67,0,0,11,0,0,16,0,0,6,4,325,2,0,2,1,3
Côte d'Ivoire,0,0,0,0,6,0,0,0,0,51,0,2,66,4,16,45,5,10,4,3
Jordan,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,3
Nigeria,0,0,5,0,0,0,0,8,108,0,2,0,1023,0,2,2,21,86,0,3
Russian Federation,0,0,0,2,0,0,17,0,0,0,0,0,11,2,190,52,12,21,7,2
Chad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Ireland,9,0,0,0,0,0,0,63,1,0,1,0,188,16,14,1,2,7,9,1
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mauritania,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,20,0,0,11,1
