Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,832,976,815,528,705,2389,3639,3035,2038,3855,5158,4924,5528,5655,18226,9233,17286,6932
Australia,308,399,358,234,341,891,1325,683,187,697,997,879,880,897,13693,4300,13798,1997
Papua New Guinea,22,190,204,122,34,334,947,1339,1008,1607,2007,2199,2243,1950,1534,1730,1238,1654
Malaysia,42,1,9,40,88,209,187,109,429,62,513,643,1165,1175,597,790,761,1023
Singapore,38,28,35,71,139,490,519,380,192,521,276,263,204,220,574,511,264,538
"Hong Kong, China",0,0,1,3,15,5,29,27,12,52,69,102,297,469,479,837,409,474
Philippines,0,0,0,0,0,1,33,60,35,24,46,17,66,85,66,114,98,314
New Zealand,44,72,60,0,7,131,247,30,0,161,83,269,127,147,270,180,112,220
Indonesia,20,11,15,24,56,53,85,170,139,276,343,160,97,276,352,277,214,145
United Kingdom,0,6,4,0,0,59,71,41,0,85,61,62,20,63,114,93,54,133
Viet Nam,0,0,0,0,0,0,0,4,0,0,0,0,25,61,91,176,19,68
Mexico,0,0,0,0,0,0,4,0,0,13,11,15,1,1,27,22,29,65
China,1,0,5,12,4,17,34,23,10,54,98,129,66,152,157,63,161,61
France,0,1,0,0,0,0,21,0,0,2,0,0,24,24,8,22,21,53
United States of America,208,246,119,0,1,133,94,97,0,79,42,26,179,46,60,50,25,41
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35
Fiji,133,17,2,22,0,2,0,20,8,13,359,32,88,26,1,14,25,33
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26
Ireland,0,0,0,0,0,1,0,0,0,0,0,1,1,4,5,6,4,11
Jamaica,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,9
Sweden,0,0,0,0,0,0,0,0,0,4,3,3,0,5,8,5,4,7
Thailand,0,1,0,0,3,39,40,29,7,92,88,57,28,21,4,1,0,5
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4
Japan,0,0,0,0,0,6,1,15,6,6,15,33,1,3,4,10,4,4
Germany,0,0,0,0,0,0,0,6,0,24,0,0,0,0,0,1,0,3
Italy,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,1,0,3
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
United States Minor Outlying Islands,0,0,0,0,15,15,1,0,0,0,0,0,0,0,0,0,0,0
Bahamas,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,1,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0
"Taipei, Chinese",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Netherlands,0,1,2,0,0,0,0,0,0,9,39,4,0,4,3,0,0,0
Vanuatu,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0
Senegal,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,1,0,72,43,23,10,5,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0
South Africa,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,0,0,0
Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HHI,0.245241331,0.359244975,0.354595439,0.268663506,0.361735948,0.293296948,0.318915113,0.368170934,0.378521174,0.347948952,0.310378232,0.373125883,0.363828922,0.305441532,0.703239427,0.408220127,0.757510226,0.285276174
