Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,3232,3881,4448,4628,5304,5124,4555,4831,5585,5342,5710,4893,3609,3360,4449,4507,4697,4037,4081,4518
Portugal,2227,2661,2763,2917,3243,2940,2210,2537,3089,2516,2915,2485,1935,1919,2482,2575,2625,2514,2170,2376
China,277,141,219,187,287,247,387,223,487,582,389,396,273,462,485,533,632,529,657,716
Spain,79,80,53,72,109,258,311,372,523,239,182,171,206,195,346,338,487,340,264,468
Netherlands,115,226,341,528,576,1124,686,713,490,763,770,568,332,229,231,350,105,117,106,217
Indonesia,81,127,144,130,157,48,172,225,282,301,503,444,287,136,352,232,212,108,194,162
Brazil,65,112,183,141,159,193,158,156,114,149,134,186,154,103,105,120,142,79,111,160
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,38,41,38,91,105
Türkiye,153,219,290,194,330,0,274,290,190,166,307,203,43,25,31,35,115,74,137,90
Italy,52,54,85,129,72,99,56,52,73,119,125,91,66,38,101,90,79,33,22,82
United Arab Emirates,0,0,0,0,0,0,0,0,0,2,3,0,0,0,4,5,8,19,71,40
United States of America,3,6,13,17,11,16,22,56,30,42,59,55,57,51,69,56,66,87,72,31
Germany,5,2,4,1,1,0,1,1,1,5,11,3,3,0,2,5,41,13,5,14
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Belgium,8,31,36,25,26,50,47,26,69,68,30,72,16,28,53,82,79,39,17,13
Senegal,145,137,277,252,236,33,3,4,5,4,5,12,21,7,42,12,8,10,108,12
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Switzerland,0,0,0,0,1,0,0,28,1,0,0,0,0,0,2,0,0,0,1,6
France,12,9,21,15,38,23,66,27,39,18,32,14,5,5,8,6,14,12,20,5
Gibraltar,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
Argentina,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Denmark,0,44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,1,0,4,19,1,1,9,0,0,0
"Hong Kong, China",0,28,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,1,1,3,1,31,10,2,5,1,0
Norway,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0,1,0
India,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,2,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
South Africa,1,2,9,1,9,45,0,0,0,57,0,0,0,51,0,19,30,15,28,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Ukraine,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,115,119,190,288,233,141,174,89,44,0,0,0,0,0
United Kingdom,2,0,0,0,7,1,27,2,2,3,7,19,6,2,4,0,0,0,5,0
HHI,0.59958655,0.592377738,0.510521196,0.530195273,0.511565504,0.493310295,0.375117726,0.413085913,0.439148911,0.370047813,0.415082306,0.412237462,0.43627227,0.468771996,0.470077551,0.47278598,0.461464679,0.538399583,0.443975513,0.430230214
