Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,212,278,279,163,191,238,150,104,284,358,267,221,195,108,295,206,292,176,218,127
Portugal,162,247,180,116,134,193,113,77,265,340,246,187,175,85,252,134,141,164,201,59
China,0,5,13,4,5,5,4,6,7,10,11,19,11,9,28,51,58,5,10,33
Spain,0,1,0,3,0,1,23,8,6,1,3,1,1,8,3,9,70,1,1,24
Belgium,0,0,0,0,0,0,0,0,1,2,0,3,0,2,2,1,1,3,0,7
Senegal,2,0,0,1,1,0,2,0,0,0,0,1,2,2,3,1,5,1,0,2
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Italy,1,1,26,2,4,0,0,10,0,0,2,1,5,0,2,1,11,0,2,1
United States of America,5,1,12,12,11,4,5,2,4,1,4,1,1,0,2,8,5,1,3,1
Australia,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,3,7,11,8,7,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0
France,9,16,11,14,6,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Germany,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Netherlands,0,0,3,2,24,1,2,0,0,4,1,8,0,1,0,0,0,0,0,0
Syrian Arab Republic,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.650488281,0.824625274,0.477301484,0.584719136,0.562976507,0.705713447,0.630605717,0.553198418,0.880199652,0.915879733,0.875416568,0.770184508,0.830436057,0.654214113,0.782969523,0.533718462,0.344570401,0.885862431,0.861281443,0.331849334
