Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,537,770,294,232,332,296,390,229,323,408,489,637,410,405,455,395,397,948,789,719
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
China,2,5,9,11,37,19,8,7,122,120,134,109,65,49,54,83,88,161,134,217
South Africa,114,161,178,121,129,135,191,68,72,184,189,180,202,147,220,257,175,116,167,111
United Arab Emirates,17,62,21,16,8,30,15,11,17,12,35,28,6,43,39,11,26,38,16,54
United States of America,2,416,0,9,0,0,4,2,1,3,2,2,0,0,0,0,0,1,1,35
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,31
Pakistan,8,2,0,0,36,14,17,29,24,41,49,89,29,30,40,4,10,19,39,9
Botswana,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,5
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
United Kingdom,123,2,11,23,25,12,21,20,20,29,11,141,84,28,7,21,9,2,1,4
Canada,0,0,0,0,2,1,3,3,23,0,0,0,0,0,1,0,0,1,2,1
Andorra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",1,0,4,1,1,2,16,6,18,0,1,5,1,1,2,3,8,1,8,0
Japan,0,0,0,16,19,0,0,0,0,2,0,0,0,0,0,0,0,25,0,0
Kenya,147,0,33,0,0,1,38,0,0,0,1,28,1,0,1,0,0,8,4,0
"Korea, Republic of",0,1,1,1,2,2,0,1,0,0,0,0,0,0,0,1,2,8,16,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Mauritius,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Taipei, Chinese",0,1,0,0,0,0,0,5,0,1,2,0,0,0,2,0,4,0,0,0
Namibia,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Nigeria,5,5,11,1,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
India,7,20,17,29,40,39,21,50,6,8,18,14,14,16,17,10,69,142,389,0
Singapore,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,3,0,0
Zimbabwe,12,70,1,3,2,33,2,1,0,0,5,12,2,0,0,3,3,1,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Eswatini,0,0,0,0,0,0,0,0,0,0,39,22,5,90,56,0,0,0,0,0
Sweden,0,0,2,0,1,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0
Switzerland,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
Thailand,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,2,0,0
Egypt,0,1,0,1,0,0,31,2,17,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,3,2,0,1,0,0,6,0,0,0,0,0,0,0,1,0,411,0,0
Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HHI,0.239297795,0.457212554,0.489356689,0.387904632,0.280340837,0.317436419,0.369263707,0.232644469,0.247280201,0.372517087,0.294280748,0.220095915,0.360175637,0.17678345,0.372407231,0.551876533,0.337657473,0.36947658,0.421120752,0.275572914
