Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,173,494,61,89,6,5,9,0,11,7,17,75,4,247,471,1059,827,1076,2100,2894
Zimbabwe,18,8,3,4,0,0,0,0,11,0,12,0,0,0,0,0,0,268,1599,2060
Angola,0,0,0,0,0,0,0,0,0,2,1,0,0,0,31,0,27,47,21,460
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
Australia,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0
Botswana,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0
"Congo, Democratic Republic of the",13,3,5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Kenya,0,0,0,0,0,0,0,0,0,0,1,0,0,247,0,0,0,0,0,0
Malawi,109,483,53,75,6,5,9,0,0,4,0,32,0,0,385,1054,797,754,427,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0
Namibia,14,0,0,0,0,0,0,0,0,1,1,16,4,0,0,0,2,0,0,0
South Africa,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,32,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.440219405,0.947677137,0.702105376,0.651950721,1,1,1,0,1,0.182901812,0.52350401,0.218289479,1,1,0.654956359,0.983904482,0.915486021,0.490003914,0.672577388,0.386369262
