Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,17506,15666,19219,23141,26722,40750,35260,40280,41235,60376,84500,91232,84710,92541,101843,113930,125279,98486,87375,94489
China,4390,4090,4402,4781,5487,10362,11696,12988,8724,12479,21051,20879,24883,30813,34143,30662,24945,39792,30391,38435
"Korea, Republic of",503,530,1657,2862,3603,6104,3766,4746,6207,12990,15886,20318,15329,18175,24973,30283,31419,14676,16553,14803
Indonesia,30,0,32,43,75,18,460,653,2192,2787,8355,9344,9090,11916,11495,12366,24247,11237,8697,11630
India,2050,1120,2035,2256,6021,6338,5932,6517,5616,9476,11571,9805,7968,10168,10706,14224,12860,7640,9715,8958
Saudi Arabia,296,109,306,675,396,55,29,117,264,489,61,190,251,407,142,1409,2026,3781,4670,6165
Japan,583,497,1082,3446,4624,4737,507,504,3440,3476,3498,8206,4822,4797,904,717,721,622,153,2012
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,119,227,529,0,45,5,110,315,1884
Malaysia,158,237,102,39,357,944,1153,1411,1977,2783,5488,4571,5101,2908,6283,5223,9280,6090,4135,1858
United Arab Emirates,399,1152,686,1100,239,977,341,165,261,173,195,489,1847,596,1310,1550,897,453,1441,1840
Germany,1575,806,1274,918,861,2277,2239,2182,2697,2899,2903,3457,4048,2183,2747,2811,5247,4134,1073,889
Israel,0,5,35,14,64,60,111,163,1068,1091,1546,1691,2063,2321,1581,1519,797,12,0,889
"Taipei, Chinese",6,22,5,29,193,308,211,161,316,141,619,850,497,990,418,760,3089,1840,1010,867
Netherlands,603,576,910,1340,784,577,772,815,340,467,523,462,246,448,860,1962,1076,406,905,658
United Kingdom,422,641,467,235,681,262,495,400,311,385,242,439,522,312,932,780,335,573,560,564
Brazil,0,16,9,0,26,0,26,0,0,0,0,0,0,0,0,0,16,0,2,423
Türkiye,190,81,117,148,94,69,16,18,59,1385,1234,970,1222,246,73,175,160,608,467,393
