Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,39270,47761,51919,68829,49753,57874,58919,82504,80319,129552,137000,102443,100277,132492,101812,91264,46353,77924,53601,81963
Côte d'Ivoire,3812,18190,19747,27730,15449,22448,14830,11085,251,2529,17637,14169,7820,9760,5004,6205,8823,13590,6826,31987
Mali,6,0,0,9,0,7966,20409,16464,45535,66958,68733,27565,38176,65131,54783,33527,14824,40500,24486,11839
Morocco,0,0,4586,32,5989,1,3282,2890,181,0,3171,9169,11817,8829,5351,18651,7545,6058,3716,10498
Russian Federation,7611,2843,6487,21400,8388,2129,10596,27825,3740,9091,7123,21648,10907,21607,26398,20049,9151,8179,9925,8518
Nigeria,74,39,83,36,34,0,150,0,0,1,0,10,0,37,9,0,18,3115,43,6601
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889
Ghana,44,26,206,833,578,2054,1064,5770,2152,1130,2251,996,472,731,927,1568,819,1139,2483,4499
Togo,2909,3217,24,20,420,1156,114,6766,3637,1936,13677,614,14,6128,597,3052,3434,2732,645,1219
Spain,0,0,0,115,1,0,0,18,0,41,7,0,1,2429,647,79,641,1511,1592,741
Benin,18822,1698,7,0,0,353,0,0,0,20,0,0,0,0,0,0,30,0,31,308
Türkiye,0,0,0,0,0,0,0,215,134,300,0,0,7,130,0,0,0,0,0,226
France,11,1232,4290,7314,8311,14540,3306,1427,5525,5050,17225,3177,87,551,734,93,15,1,68,173
Egypt,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,18,187,156
Norway,0,0,0,0,3291,6,0,0,0,0,0,0,0,0,48,0,72,92,3,108
Netherlands,0,0,1367,32,2,0,193,23,5,0,0,0,0,6,0,133,0,150,3,74
Niger,79,73,25,0,0,0,4,0,10,7,0,6,365,49,15,14,0,0,0,47
China,0,0,0,0,0,0,5,24,21,41,142,3937,174,349,136,903,18,162,36,38
Japan,0,0,986,3,2887,0,0,0,2,0,0,0,0,0,0,1,0,0,0,16
Australia,0,0,403,0,50,0,0,0,0,0,0,0,0,0,0,3,40,44,45,11
Germany,0,0,1,7,0,0,1,0,0,0,2,0,6,2445,34,1,28,17,8,8
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,116,33,0,0,3
Belgium,5798,1336,106,181,86,375,404,0,717,144,3,92,1654,391,3,0,11,56,2,2
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0
Bulgaria,0,0,63,151,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,3579,1275,3248,30,2389,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,544,5704,2604,3,1,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,750,2,0,0,3,19,0,0
Estonia,0,0,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Finland,0,0,0,6,0,0,0,0,0,0,0,0,0,2391,703,74,311,22,0,0
Indonesia,0,0,0,0,0,0,0,2750,3596,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,432,8,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Latvia,0,0,0,0,0,1540,0,0,0,840,0,0,408,1075,0,175,0,0,0,0
"Libya, State of",0,0,0,6167,3,0,0,0,840,0,0,0,6011,632,1771,2418,0,0,0,0
Lithuania,0,0,0,0,0,4971,0,0,11660,0,123,51,0,0,1128,601,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,5,0,0,0,0
Mexico,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,1085,28,0,40,46,24,543,309,0,3,8,0,0
Romania,0,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
Senegal,105,16744,11,0,58,0,0,0,233,0,65,0,0,625,45,0,3,41,52,0
India,0,0,0,0,0,42,0,60,0,0,10,0,58,0,0,13,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,5,0,123,142,0,0,0,0,1117,37,234,0,0
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
Sweden,0,0,0,0,107,8,0,192,0,0,0,289,6015,3676,2718,0,0,0,0,0
Switzerland,0,0,0,5,0,0,0,0,447,0,5,881,0,0,383,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,341,16,0,0,0,0,0,0,0
Ukraine,0,0,10399,4416,3402,195,4238,5864,1575,41315,5998,9451,10520,1589,9,0,5,194,3233,0
United Kingdom,0,0,0,0,0,0,0,18,0,0,36,1,0,0,0,0,0,0,0,0
United States of America,0,0,139,367,698,0,315,22,0,0,0,700,485,133,7,7,0,0,0,0
HHI,0.357720147,0.32752788,0.314835957,0.400868909,0.246817534,0.331538563,0.302668822,0.269590034,0.486066997,0.489335489,0.424583326,0.241521381,0.307060772,0.417760059,0.505886876,0.352993155,0.32296783,0.455454399,0.394071962,0.320706046
