Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,730,1389,1791,1450,3964,4851,4782,6993,5172,5460,1770,1408,2127,3609,6613,1479,1683,4959
China,295,835,477,640,1189,2040,2054,2748,1959,1426,795,439,628,1848,3784,650,775,2650
India,0,1,11,16,95,610,836,1161,1277,924,220,219,253,366,767,373,397,761
Ethiopia,0,0,0,2,0,13,89,78,49,10,0,0,10,289,876,10,1,488
Portugal,211,302,358,143,621,458,642,858,673,1241,339,357,575,591,471,271,223,386
"Congo, Democratic Republic of the",0,1,6,1,0,309,13,6,4,160,103,73,16,29,81,77,133,188
United Arab Emirates,91,34,4,11,8,18,28,134,86,81,10,8,11,73,97,7,12,81
United States of America,23,30,114,11,61,225,21,116,33,26,25,63,229,127,92,18,20,59
Nigeria,22,50,234,310,875,324,517,615,310,234,72,97,102,38,23,7,1,57
Brazil,8,55,309,201,248,313,138,263,73,55,14,35,13,37,50,10,17,51
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,13,2,7,13,19,36
"Hong Kong, China",5,5,9,8,38,6,36,63,20,4,0,28,31,16,104,3,2,29
Türkiye,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,4,26
Namibia,0,0,0,4,255,28,94,390,70,5,16,0,3,8,4,1,3,25
Singapore,0,0,0,0,4,4,2,0,3,0,0,0,0,1,2,0,4,23
South Africa,29,42,58,7,183,59,108,63,25,14,4,19,36,59,11,3,20,22
"Korea, Republic of",0,0,37,0,15,0,0,0,42,0,0,0,0,0,0,0,0,14
United Kingdom,3,1,0,1,77,7,69,68,38,11,9,21,18,4,11,2,5,11
Viet Nam,0,0,0,0,1,1,5,3,1,6,0,0,8,0,3,1,0,9
Germany,1,0,0,0,0,28,0,0,1,0,0,0,0,0,1,2,1,7
Spain,0,4,9,2,0,8,0,2,28,17,21,0,51,32,29,4,8,6
France,5,25,126,4,3,11,8,1,3,3,3,0,2,2,2,0,2,5
Indonesia,0,0,0,0,2,0,0,9,113,11,0,0,11,1,0,0,0,4
Niger,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,4
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Belgium,11,0,1,3,4,1,7,11,6,6,44,0,39,4,16,0,0,2
Lebanon,0,0,0,0,0,1,0,1,66,0,1,0,0,2,24,5,9,2
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Congo,5,2,1,0,2,72,9,0,0,0,0,0,3,2,69,11,7,1
Italy,0,0,0,0,186,208,16,0,27,979,43,1,0,0,4,7,7,1
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
