Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,204,52,50,26,30,21,23,33,90,113,139,230,242,305,86,62,85,105,240,387
China,0,0,7,1,5,6,5,1,4,40,21,26,92,139,30,9,34,51,130,281
Viet Nam,0,1,0,0,0,2,8,4,44,56,83,101,34,27,28,34,24,29,48,55
Thailand,102,51,41,24,25,12,8,26,37,17,30,79,96,116,14,13,4,17,45,47
Malaysia,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2
Japan,99,0,0,0,0,0,1,0,0,0,0,21,14,16,13,1,1,1,0,1
"Korea, Republic of",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Singapore,0,0,1,0,0,0,0,0,0,0,2,0,6,2,0,1,1,0,0,0
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
France,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,16,1,0,0
Indonesia,0,0,0,1,0,1,0,0,1,0,0,1,0,5,0,0,0,2,0,0
Italy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HHI,0.393916314,0.93498569,0.602757969,0.821786468,0.487310034,0.295378144,0.170203873,0.636160232,0.392653329,0.25476615,0.372009521,0.283983659,0.27439518,0.361303703,0.14338682,0.371189639,0.27163399,0.374000887,0.296696087,0.547382838
