Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,258913,289268,403251,752702,529791,432415,425401,769819,824199,1061887,1198910,1189897,1481014,1392287,1406333,885141,1177209,1036337,1196476,1500836
China,3669,18538,26598,39619,41532,103677,72771,100510,166751,345906,350968,285957,359196,380429,403304,214836,216409,232012,407594,534438
India,920,1397,4543,5056,7735,13926,15574,25252,31499,48497,57783,73539,85168,98868,116589,80936,125435,145761,277854,404820
Japan,134237,148812,149540,152920,248977,200762,192739,308895,303385,313831,370465,447255,548512,524304,530757,394746,585450,418899,276240,299848
Italy,38724,28777,40655,97627,97203,26409,26601,83220,69425,83698,132627,92296,124772,90857,93144,34666,39678,16950,18023,40223
Thailand,2653,5011,5482,5648,8314,8961,9657,17527,16149,31657,32167,29359,33434,30651,37241,25991,36672,34108,44386,35304
"Korea, Republic of",3702,5538,14071,16655,22098,7315,10631,18277,16932,32784,18286,18118,22096,22485,21002,17620,28031,27292,26455,33690
Indonesia,84,60,18,104,196,84,219,186,398,987,6860,1856,2558,4017,2130,2743,7557,9115,11561,23084
South Africa,134,803,1933,4625,9421,12285,10480,17729,19372,30550,33148,31267,39467,34617,32743,37805,21987,34182,31078,21971
United Kingdom,4217,3500,6019,6323,6363,3471,12480,10084,15438,5411,8350,10171,7326,4421,7651,4477,8539,16324,18088,16677
United Arab Emirates,2024,3928,42180,135624,1453,411,863,7140,6922,3253,5763,6779,8709,5335,5402,5549,7232,2555,5750,16183
Germany,17221,14778,30387,51758,21405,15262,18344,24703,21159,22951,29265,37251,61368,36747,20506,15686,13662,13890,12013,14765
France,2671,2556,1946,9495,6793,4797,8692,5224,4801,6279,6690,8219,31116,5470,4725,3015,6230,2944,10635,12554
Türkiye,2523,454,2105,1775,2121,1227,1238,1834,2512,2297,3397,3060,5420,5085,6337,4199,5518,6584,5111,9504
United States of America,5967,9855,7291,8150,13084,8871,9187,18925,23521,18832,15042,34277,13404,9055,10355,9049,16698,13442,10667,8803
Czech Republic,0,0,530,3,23,80,61,26,37,129,132,86,93,157,170,1216,4773,6751,8744,6595
