Exporters,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,839721,858686,1004192,1275573,1673707,1958273,1881561,2203270,1888283,2836878,3762125,3388674,3289409,4766846
China,149338,166131,194950,321662,387905,442466,583654,648838,568073,811327,612818,1041039,1058612,1572766
Singapore,108342,73249,69429,64830,85338,103506,107586,102578,185134,298668,447527,415068,393288,468849
Germany,55356,75724,103276,128119,162146,182586,137670,177020,146853,234138,297330,208023,215170,403245
India,104380,88702,116886,110992,142138,133103,139385,215233,148509,216154,317190,299971,268059,389814
Japan,66464,78962,102534,100079,179315,177742,177270,209299,111469,172771,95959,283287,183950,258587
Italy,67296,46073,62566,71144,100433,94786,134000,132833,110000,130492,174178,169244,160867,251574
"Korea, Republic of",45903,49528,54031,60003,75421,87266,75431,95587,82644,99548,56104,154260,113127,161065
"Taipei, Chinese",30921,44175,62827,71476,112740,147468,113888,113629,94357,148003,62869,105245,105163,158813
Switzerland,18286,22409,19153,46738,48241,50078,46312,68629,32529,34209,64730,75609,50762,148429
"Hong Kong, China",15268,11701,8748,9899,10128,10415,12030,20992,45121,59724,39952,74735,65335,142430
Belgium,6430,5996,3275,8065,6928,24937,7338,13695,8876,25234,54659,35470,44099,139819
Malaysia,16433,15300,20587,25553,28151,41517,46198,45174,45121,77519,93025,74468,75206,117791
United States of America,36558,38214,36751,51406,101167,108005,64422,62922,61702,112193,126295,66274,107168,108466
Spain,2226,5861,8625,9931,9192,14141,8705,20942,9589,12820,19982,24963,34694,64572
Thailand,16496,21961,24733,31101,59823,46346,45422,42208,48163,93483,967692,42938,48431,56678
Türkiye,2384,3539,4512,5512,10228,24284,22807,22186,17197,18202,23652,25780,35447,53825
United Kingdom,25769,27174,21591,28939,27708,142711,31472,31690,23930,31501,38859,38333,24446,44739
Netherlands,7131,5928,15104,16836,12533,4439,11152,11991,10768,14368,26017,27048,47076,28284
United Arab Emirates,6952,4286,8000,2420,11049,7950,4931,4624,8675,54565,27696,24381,26363,27593
France,10040,8814,7618,16285,13189,11284,12478,15236,23975,23735,23786,23753,104650,22665
Austria,1346,1910,5686,2458,7895,2410,491,7693,4143,8815,7620,10625,3924,14403
Canada,842,1000,4244,12573,9941,17904,10875,19693,8425,8823,10125,7595,4547,13566
Viet Nam,481,99,173,926,1337,1331,1938,2939,2552,3030,1480,14303,2470,13396
Pakistan,4711,3711,4873,4007,5575,6063,6722,14234,10614,10741,18493,16026,10277,12357
Indonesia,1437,2428,4175,5604,4345,6941,6976,10806,6221,8815,7441,9405,3001,10490
Denmark,6319,14682,9482,10279,4991,8746,4012,4664,2750,7613,11964,7710,8636,10385
Greece,2496,16,1150,397,4851,5068,2711,3703,3275,4669,8183,4971,14129,9769
Portugal,678,55,77,115,173,822,17,428,417,2975,2036,2333,2931,8005
Philippines,434,185,1461,1561,2928,1579,670,1409,4527,2461,3893,2501,2056,5950
Sweden,1728,2437,2369,6894,7937,2950,2976,5092,6627,4798,5726,18856,9231,5513
Australia,3480,2835,3223,4437,3684,5020,1039,3678,4371,11742,2610,9364,3057,5251
Ireland,124,244,162,140,703,1216,2813,1067,720,1870,4849,3284,1337,4293
Finland,7934,3603,1245,1265,2981,2208,7678,11095,11865,47306,49837,18658,39222,4042
Eswatini,1533,9376,2723,2556,7267,5830,6147,9286,2914,3993,22260,6911,3724,3509
Brazil,883,1659,533,851,1740,1280,1246,823,1182,2725,1035,1918,450,3372
Czech Republic,474,764,1672,8167,6883,10985,12942,10926,5822,10246,7912,4817,1903,3201
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,2429
Luxembourg,0,26,0,0,0,0,0,0,1,125,0,1,752,2145
Ukraine,34,24,2703,1824,919,2952,3084,4338,778,1670,5066,1935,1902,1498
Poland,134,196,642,358,599,463,977,682,154,3271,425,662,1182,1430
Sri Lanka,368,565,140,212,242,848,702,585,2947,1301,2913,939,4412,1376
Russian Federation,3656,1308,1789,418,660,3134,5572,1569,2600,1233,1714,2163,80,944
Argentina,151,128,203,1213,755,3085,5264,12401,5775,2460,1200,481,639,865
New Zealand,663,1487,1436,1242,1328,1892,4397,9644,6324,4650,371,633,79,809
Mauritius,61,0,0,0,1,405,0,0,0,73,520,215,384,737
Norway,342,89,20,1451,269,101,62,371,166,980,1995,21008,1181,617
Honduras,6,0,0,0,1,1,4,0,0,2,0,0,97,604
Slovakia,0,16,0,12,25,75,294,187,97,177,95,4,23,505
Bulgaria,0,13,202,58,63,256,260,88,203,2606,89,1397,34,433
Ecuador,0,5,1209,17819,2054,392,974,2921,429,196,432,143,0,428
Hungary,57,3,5,33,53,4,84,342,60,20,979,110,147,404
Mexico,554,240,67,349,951,465,515,856,340,7,557,267,35,389
Tokelau,0,14,62,85,151,20,792,31,184,30,4,285,737,344
Nigeria,1,0,0,0,1,0,355,0,0,0,4,0,0,337
Cambodia,0,89,1,28,26,10,149,0,0,0,0,62,83,298
Bahrain,10,6,1,4,54,356,16,148,124,40,8,4,43,283
Colombia,0,33,12,0,0,0,2,0,0,71,2,2,13,279
Panama,649,389,21,1,301,0,0,0,0,132,28,84,0,267
Saudi Arabia,160,250,275,539,3202,296,150,214,401,866,497,3578,299,239
Romania,86,29,909,757,62,955,279,60,2383,167,478,1390,3,223
"Venezuela, Bolivarian Republic of",31,8,0,0,0,867,0,8,23,3,11,408,0,221
"Macao, China",0,0,0,24,0,1,3,0,0,129,0,0,4,199
"Korea, Democratic People's Republic of",1839,3090,2093,1923,1095,851,312,582,69,1173,79,5,171,131
Cameroon,0,16,5,49,33,15,10,50,70,63,69,0,0,110
"Iran, Islamic Republic of",5,5,67,5,225,22,14,217,0,1474,905,327,0,102
Kenya,0,5,6,27,33,11,0,201,273,0,62,7,0,81
Samoa,0,0,0,0,0,0,0,0,146,0,0,0,0,73
South Africa,2415,341,293,609,667,373,503,443,351,892,1262,484,197,70
Turks and Caicos Islands,4,13,10,0,0,19,0,0,0,0,0,0,0,65
Liberia,221,5546,859,0,0,0,0,0,0,0,3,0,3,44
Oman,12,27,30,49,0,581,0,0,0,0,129,36,0,39
Senegal,0,0,45,14,168,0,13,34,0,0,1,0,0,38
Qatar,9,2,1,14,24,42,35,1,18,346,1422,1263,20,36
Uganda,0,6,0,0,17,0,10,0,21,0,5,301,2,34
Slovenia,15,0,0,0,0,4,0,1,634,13,235,5,94,29
Belize,0,0,0,0,0,10,0,0,6,0,1,0,0,27
Cyprus,182,8,2,320,1,1,1,1,4,33,47,252,31,23
Myanmar,86,0,0,3,67,0,28,6,0,0,0,0,2,20
Sierra Leone,0,0,23,0,6,0,0,10,1,7,62,36,14,16
Israel,108,3,0,0,54,0,0,3,0,4,2,9,163,15
Wallis and Futuna Islands,4,0,0,0,0,0,0,0,0,0,0,0,0,10
Croatia,0,0,0,0,96,14,36,57,5,5,1,30,57,9
Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Antigua and Barbuda,11,0,185,26,224,23,63,46,0,0,0,1,5,8
Georgia,0,0,507,396,60,19,178,94,31,275,20,0,1724,8
United States Minor Outlying Islands,132,88,116,233,314,9,15,20,24,15,32,1,0,6
Mali,0,0,16,32,8,139,37,75,0,22,3,0,0,6
Solomon Islands,0,4,0,0,0,0,0,0,1,0,0,0,0,5
Seychelles,0,0,0,0,49,24,10,19,0,0,15,3,0,3
Saint Helena,0,0,2,0,23,17,0,0,1,12,0,1,2,2
Estonia,0,0,0,0,0,0,0,2,0,0,1,0,0,2
Saint Kitts and Nevis,0,0,0,1,0,0,3,2,0,0,0,0,0,2
Serbia,0,0,0,0,0,8,489,20,17,3,13,4,0,2
Togo,15,41,21,0,3,25,11,9,1,0,10,0,0,2
British Indian Ocean Territory,12,0,0,0,0,0,0,0,0,0,0,2,0,1
Bosnia and Herzegovina,0,0,0,0,1,0,2,4,0,216,26,0,0,1
Côte d'Ivoire,0,26,23,5,0,0,11,241,1,0,0,0,0,1
Lithuania,0,0,0,0,1,0,0,0,1,17,25,0,0,1
Papua New Guinea,0,0,0,0,0,0,0,0,1,0,0,0,0,1
British Virgin Islands,0,0,0,0,0,0,0,41,45,353,719,0,566,0
Chad,140,577,0,0,0,0,0,0,0,0,0,0,0,0
Christmas Island,46,0,0,0,0,0,10,0,0,0,0,0,0,0
Cocos (Keeling) Islands,0,0,0,0,40,0,4,0,0,0,0,0,0,0
Falkland Islands (Malvinas),0,0,0,8,0,0,0,0,0,0,0,18,0,0
French Southern and Antarctic Territories,0,0,0,170,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,0,0,0,0,0,0,57,0,76,0,0,0,0
Nauru,0,0,0,0,12,0,8,6,0,0,0,5,0,0
Marshall Islands,0,0,5,1,14,5,56,1,19,4,56,11,45,0
Pitcairn,0,0,0,0,0,98,0,0,0,0,0,0,0,0
Turkmenistan,0,0,0,0,0,0,0,0,56,45,0,0,0,0
Afghanistan,0,1,0,1,0,0,1,59,0,2,0,0,0,0
Albania,0,0,0,0,0,0,3,21,0,0,0,0,1,0
Algeria,63,0,0,0,0,0,0,0,0,34,0,0,0,0
Andorra,0,0,2,1,30,165,13,158,0,64,5,118,56,0
Angola,0,0,0,0,0,0,1,26,0,0,0,0,0,0
Azerbaijan,0,0,0,0,0,244,0,4,0,0,0,0,0,0
Bangladesh,0,0,179,467,0,0,196,140,120,0,0,0,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,74,8,0,0
Barbados,0,0,0,0,0,0,0,2,0,341,0,527,0,0
Bermuda,0,4,0,1,0,0,1,0,0,0,0,0,0,0
Bhutan,0,0,0,0,0,0,0,11,0,0,0,0,0,0
Botswana,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,0,1,0,0,0,1,68,0,0,0,2,0,0,0
Burundi,153,4142,0,0,1,0,0,0,0,0,2,0,0,0
Belarus,0,0,0,3,19,0,0,0,1,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cayman Islands,0,0,0,0,0,15,0,0,0,0,0,0,1,0
Central African Republic,0,0,0,8,0,0,1,0,0,0,4,0,0,0
Chile,7,223,21,17,0,0,4,0,0,0,0,0,0,0
Comoros,0,0,3,0,0,2,0,0,0,0,0,0,0,0
Congo,0,0,0,0,3,1,20,0,11,15,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,2,20,3,0,0,0,0,0,0
Cook Islands,0,0,0,10,0,0,6,0,0,0,0,0,0,0
Costa Rica,0,116,888,544,928,839,1098,1504,812,662,205,0,31,0
Benin,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Dominica,0,0,0,67,0,0,33,0,0,0,0,0,104,0
Dominican Republic,1,0,0,146,219,20,11,1,0,0,0,0,49,0
El Salvador,0,0,0,0,0,0,0,0,0,87,2,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eritrea,0,0,0,0,1,222,1,0,27,0,56,0,0,0
French Polynesia,16,4,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,0,0,0,6,0,0,1,0,0,0,0,0,0,0
Gabon,0,0,0,5,0,0,0,0,8,0,0,0,0,0
Gambia,13,72,0,0,36,965,0,0,5,0,1,0,0,0
"Palestine, State of",0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghana,5,0,0,0,0,0,7,10,2,0,3,0,0,0
Grenada,29,0,0,0,9,0,0,0,0,86,0,0,0,0
Guatemala,0,0,0,0,0,66,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Guyana,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Haiti,0,0,0,0,1,7,0,0,0,0,0,0,0,0
Iceland,105,51,0,0,26,0,18,1,1954,0,0,1,0,0
Iraq,0,0,0,0,0,0,0,3,2,1,0,49,7,0
Jamaica,0,0,37,2,0,59,114,19,0,0,32,0,0,0
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordan,4,0,0,137,55,25,380,253,98,0,31,39,0,0
Kuwait,24,4,47,16,37,13,5,2,3,70,93,14,37,0
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Lao People's Democratic Republic,0,0,1,0,0,4,0,0,0,0,0,0,0,0
Lebanon,0,0,5,0,0,0,0,8,0,33,374,0,3,0
Lesotho,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Latvia,0,0,0,0,0,5,456,0,664,12,0,0,1032,0
Madagascar,0,0,19,0,0,102,0,0,0,124,1963,0,0,0
Malawi,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Maldives,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,0,0,0,1,0,0,10,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Mongolia,0,0,2,47,129,27,122,248,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,51,0,0,0,0
Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Morocco,0,41,63,0,32,18,189,6,16,111,159,20,10,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Nepal,0,1,0,39,0,74,79,1,0,1,2,0,0,0
Netherlands Antilles,55,33,0,484,1,0,2,33,0,0,0,0,0,0
