Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,31,102,34,121,78,67,44,97,63,194,186,1497,2410,163,192,1709,4814,5318,4424,7035
China,0,0,0,12,0,0,1,0,0,1,0,1383,228,0,5,1563,4652,3943,4318,6833
Thailand,0,0,0,0,0,0,0,11,29,105,45,17,29,78,99,72,50,57,25,99
Belgium,8,32,14,22,17,8,27,28,29,55,47,5,20,28,39,59,62,28,21,38
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,22,24,14,34
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,26
United Arab Emirates,1,0,2,2,3,2,2,20,3,3,28,2,0,0,0,2,6,7,7,3
France,0,0,0,0,0,0,0,0,0,0,0,10,409,6,0,6,0,0,0,1
Italy,23,37,18,18,13,11,6,6,1,6,0,0,0,10,3,1,0,2,0,1
Australia,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,1,1,0,922,0,0,0,0,0,0,0
Canada,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Denmark,0,0,0,7,3,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,17,0,0,28,0,0,0,0,0,0,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0
Kenya,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
"Macao, China",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,12,0,0,29,76,350,1,38,0,3,1,0,0
Netherlands,0,33,0,3,5,0,0,19,0,0,0,0,25,0,0,2,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
Spain,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,2,0,0,1,1,0,0,5,1,1,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
"Tanzania, United Republic of",0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,1,0,0,0
United States of America,0,0,0,56,23,23,0,0,0,0,34,4,0,35,0,0,0,0,14,0
HHI,0.494137298,0.002754483,0.226939215,0.276761486,0.132898288,0.100894357,0.403177933,0.058624092,0.305838972,0.453778937,0.149806328,0.884518213,0.325860933,0.28847327,0.36535954,0.874301073,0.94976213,0.657070907,0.963012149,0.955793023
