Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,887,1859,1074,1113,2497,3895,11739,3680,3262,3688,2854,0,3911,3362,3184,3747,2803,1688,1588,1388
United States of America,113,117,127,153,156,139,189,146,274,517,220,0,227,393,232,234,244,157,149,215
Philippines,3,41,30,20,46,36,46,55,70,79,58,0,54,70,110,59,115,91,104,111
France,127,643,292,284,224,187,150,190,204,103,255,0,144,140,160,143,125,142,171,102
Malaysia,50,32,32,12,13,116,35,28,35,81,63,0,33,30,97,85,127,333,68,96
Japan,104,38,34,46,73,9,68,40,28,18,116,0,75,279,94,132,69,94,94,91
Viet Nam,10,20,10,44,241,493,9380,436,427,773,838,0,256,604,115,298,683,49,32,87
"Korea, Republic of",35,12,9,13,14,48,153,1175,33,96,93,0,141,289,206,149,82,114,101,75
Australia,56,88,69,104,66,32,65,99,62,38,50,0,70,53,142,46,67,44,86,57
Lao People's Democratic Republic,24,22,31,2,16,22,2,26,13,3,5,0,9,34,12,26,21,0,1,45
Singapore,5,346,18,18,82,25,82,21,49,24,101,0,68,42,48,87,39,21,26,44
United Kingdom,16,45,33,10,41,43,36,24,64,9,38,0,36,35,35,38,45,23,40,36
Germany,44,176,23,19,36,186,39,274,66,260,157,0,30,218,260,184,123,115,57,30
South Africa,2,3,2,8,10,4,3,0,2,1,4,0,10,15,0,4,0,5,1,24
Switzerland,0,2,10,6,4,30,8,22,55,5,14,0,28,10,22,1,5,13,8,23
Belgium,14,18,33,11,34,27,17,21,46,20,8,0,16,39,37,50,16,28,65,22
China,4,7,2,26,37,1584,526,360,902,397,357,0,955,163,366,1085,303,20,41,22
India,13,8,30,7,10,16,14,184,12,20,11,0,17,6,54,35,20,14,21,22
Thailand,71,45,23,22,36,44,33,39,72,46,74,0,26,23,37,60,53,37,78,20
Timor-Leste,0,0,0,0,0,0,0,0,0,0,70,0,2,2,1,3,5,9,0,19
"Hong Kong, China",5,2,1,2,2,455,643,46,423,864,13,0,455,150,187,161,120,14,25,18
Sri Lanka,10,3,27,7,1,0,10,2,5,0,3,0,2,14,7,5,3,4,18,17
Ghana,0,23,0,1,0,0,20,3,0,4,0,0,0,0,1,0,0,0,0,15
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14
Portugal,0,0,0,0,1,0,1,0,0,5,0,0,0,0,10,9,4,8,0,13
United Arab Emirates,0,2,0,0,7,2,0,6,5,4,0,0,0,14,5,6,78,9,42,13
Argentina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Indonesia,64,4,28,30,67,9,28,27,7,38,16,0,30,19,47,44,19,6,21,10
"Tanzania, United Republic of",0,2,0,0,4,0,4,2,0,0,1,0,1,0,0,2,0,0,0,10
Netherlands,3,6,9,3,9,1,26,15,8,2,0,0,4,6,13,13,28,24,19,9
Israel,0,0,1,0,0,0,0,2,4,8,0,0,1,0,0,7,2,0,0,8
Mozambique,16,0,0,0,0,0,0,1,0,0,0,0,8,2,8,1,10,0,0,8
Cameroon,0,1,0,2,0,0,0,0,0,1,0,0,0,4,0,9,0,0,0,7
Rwanda,0,0,0,0,1,0,0,0,1,0,5,0,0,0,3,0,2,0,24,7
Türkiye,0,0,0,0,0,3,3,1,0,0,0,0,16,0,77,3,0,2,1,7
Burundi,0,30,2,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,6
Madagascar,0,6,2,7,2,0,4,0,0,0,0,0,0,0,0,0,8,13,1,6
Uzbekistan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5
Brazil,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,13,0,6,4
Bulgaria,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,3,6,3,1,4
Fiji,0,2,10,3,8,0,2,0,8,0,3,0,5,2,5,0,1,0,0,4
Kazakhstan,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,2,4
Senegal,0,0,0,2,0,9,0,5,0,23,0,0,1,2,1,0,0,0,2,4
Jordan,2,0,0,0,2,14,3,3,0,1,0,0,2,9,8,5,2,15,9,3
New Zealand,7,4,2,8,21,6,0,0,12,8,11,0,20,15,17,13,35,10,8,3
Spain,0,8,0,8,2,0,0,0,17,10,3,0,17,2,7,8,12,11,12,3
Zambia,0,4,0,1,0,0,0,0,0,0,8,0,2,0,3,9,2,0,0,3
Canada,7,2,22,33,95,76,15,39,20,16,10,0,19,22,9,9,8,45,51,2
