Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,61,93,74,91,126,336,539,229,93,191,435,436,595,511,650,740,500,502
Papua New Guinea,0,0,0,0,0,6,8,12,0,0,202,198,209,274,295,222,203,216
Australia,17,46,46,67,58,237,142,66,35,66,129,141,146,133,141,137,69,109
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,85
China,0,0,2,2,1,0,288,73,0,52,12,2,11,19,59,238,73,53
Indonesia,0,0,0,1,5,9,14,18,4,13,27,39,24,16,30,28,35,19
Malaysia,0,0,0,0,0,1,1,4,9,1,10,0,4,3,17,20,8,8
Singapore,2,1,3,2,2,4,23,6,5,3,0,1,125,0,49,2,0,7
"Hong Kong, China",3,5,8,0,0,0,0,0,0,0,0,5,1,0,43,46,0,3
Fiji,1,0,0,1,3,10,13,14,0,0,16,16,2,0,0,0,0,1
New Zealand,21,40,14,19,53,67,49,35,10,16,31,26,66,65,14,8,1,1
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Germany,12,1,0,0,0,0,0,1,20,0,0,0,3,0,0,0,0,0
Japan,0,0,0,0,2,0,0,0,5,1,0,2,2,0,0,0,1,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,37,0,5,0,0,0,0,107,0
"Taipei, Chinese",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Morocco,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Vanuatu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Thailand,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,36,0,0
HHI,0.213015482,0.381045071,0.385848451,0.604706876,0.421108295,0.589243873,0.40805903,0.242518268,0.17448624,0.215640646,0.321856293,0.38329971,0.297088434,0.343339367,0.286049594,0.248345589,0.259201554,0.303095805
