Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,163,367,335,468,632,4483,1891,3813,3728,2252,3071,4444,3841,7214,5707,12442,3827,3525,3314,1308
Türkiye,0,0,0,0,34,164,119,484,259,573,731,718,586,469,437,834,431,178,386,564
France,41,2,251,1,33,1149,95,904,2517,545,1582,1357,2805,2345,1615,8,2219,2547,2292,556
Brazil,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,905,0,0,57,133
Spain,48,353,75,296,86,386,211,215,252,394,397,396,94,619,531,914,512,548,192,18
China,0,0,0,0,1,3,0,0,5,11,0,3,1,0,2,6,0,1,12,14
South Africa,0,4,0,0,0,0,74,13,0,0,0,0,0,0,0,0,0,0,0,14
United States of America,0,0,4,0,0,297,4,450,54,1,0,309,1,55,9,68,258,160,156,8
United Arab Emirates,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
Tokelau,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,49,0
Belgium,0,0,0,1,0,1,58,0,0,0,0,2,1,0,0,0,95,0,1,0
Canada,0,2,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,2,0,1,0,0,0,0,10,0,0,0,2,21,1,41,1,3,0,0,0
Germany,20,3,0,10,69,53,74,3,1,4,59,2,0,0,0,0,0,0,0,0
Ghana,22,1,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0
Israel,6,0,0,0,355,2396,52,1376,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1,0,0,4,0,33,0,12,2,16,23,0,16,1,119,25,4,0,0,0
Côte d'Ivoire,1,0,0,0,0,0,0,0,0,0,0,0,0,42,256,1477,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,3,84,279,0,3313,2621,0,0,0,0,0
Mali,2,0,0,0,0,0,86,130,338,654,185,329,312,198,53,184,39,0,165,0
Netherlands,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,286,0,88,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,20,0,0,1,52,0,0,0,47,48,7,57,1,8,20,3384,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4349,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Switzerland,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,1,0,0,0,0
HHI,0.208909643,0.935756966,0.649699985,0.556579109,0.379111075,0.420691964,0.441769333,0.287523059,0.565765294,0.26793275,0.379197601,0.231132067,0.649786662,0.390157222,0.374529056,0.293089978,0.434891823,0.586229757,0.572138822,0.40341451
