Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1001,991,1826,1629,2282,1567,1194,1401,1657,4538,3894,4259,4673,4919,5145,4611,5588,7679,6258,5309
China,811,787,1525,1144,1936,1380,995,1232,1365,2885,3518,3875,4188,4219,4682,3934,4866,6222,5450,4875
India,3,6,23,12,19,22,42,10,7,34,22,37,60,19,142,10,326,198,87,85
United Arab Emirates,7,18,20,96,2,16,0,4,15,37,4,27,13,16,7,11,29,7,131,76
South Africa,1,0,1,18,5,2,1,4,3,4,32,83,4,5,8,4,41,18,5,41
"Taipei, Chinese",0,0,35,7,1,0,1,3,2,20,0,0,5,255,1,0,2,2,1,39
Bangladesh,18,6,6,0,10,9,7,2,3,1,6,2,5,2,12,0,21,8,96,35
Türkiye,0,0,1,2,10,3,19,13,23,20,28,10,35,52,23,15,19,865,286,30
United States of America,1,7,72,6,20,8,14,4,114,37,73,65,19,15,130,4,39,139,69,23
United Kingdom,14,6,12,183,3,15,2,9,13,18,3,4,9,28,15,460,9,5,1,21
Italy,4,2,4,20,26,29,5,7,7,88,100,46,31,30,6,35,33,137,3,18
Pakistan,1,0,0,0,0,0,5,0,0,2,0,0,7,8,7,22,2,0,0,14
Denmark,0,2,1,6,2,0,0,24,1,0,1,0,1,0,0,0,2,0,1,9
Thailand,2,1,14,1,24,5,1,8,1,1,3,3,0,1,2,0,6,0,0,7
Japan,56,16,9,4,44,13,5,8,4,56,5,3,3,8,11,7,3,8,5,6
Poland,0,0,0,0,0,0,0,8,0,0,0,0,4,7,0,8,1,0,1,6
Kenya,8,1,8,4,1,2,4,1,1,2,3,6,0,1,2,0,19,2,3,4
Viet Nam,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,4
Sweden,8,3,1,1,1,0,0,1,0,1,16,1,0,6,7,0,0,6,3,4
France,4,8,1,0,1,0,2,2,4,18,1,0,3,2,1,0,6,24,33,3
Germany,11,13,11,13,34,2,23,3,2,130,5,6,88,133,9,10,14,6,2,3
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1
"Korea, Republic of",2,58,2,0,93,8,16,11,9,3,0,51,95,0,4,0,4,4,8,1
Malaysia,1,3,23,0,0,2,15,15,38,44,34,7,56,31,52,43,125,2,28,1
"Korea, Democratic People's Republic of",0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
Austria,0,0,0,0,0,7,0,0,0,100,0,0,0,0,0,0,0,0,0,0
Bahamas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,11,0,4,2,0,0,0,0,0,0,3,0,0,42,0,11,0,0,1,0
Bosnia and Herzegovina,0,0,0,0,10,3,0,1,0,5,0,0,0,0,0,0,0,0,8,0
Brunei Darussalam,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,3,0,2,2,1,2,1,7,9,12,13,0,0,0,0,3,0,0
Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cameroon,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Canada,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Czech Republic,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Djibouti,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Hong Kong, China",0,0,1,21,0,0,0,0,5,2,0,0,2,0,0,0,1,0,0,0
Indonesia,1,5,1,0,5,11,18,3,2,5,2,0,0,0,1,5,2,0,1,0
Ireland,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0
Lebanon,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Oman,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,1,0,1,0,0,1,0,0,0,1,0,2,0,0,2,3,1,5,3,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Philippines,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,1,3,0,1,0
Russian Federation,0,0,0,0,0,0,0,1,0,1004,0,0,0,1,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Saudi Arabia,23,40,40,78,8,4,0,1,17,0,14,4,1,4,10,2,0,0,1,0
Senegal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,1,0,1,3,11,1,0,0,0,0,0,0,0,0,0,0
Slovakia,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,9,0,0
Zimbabwe,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,8,1,0,0,0,5,1,6,8,1,0,0,0,1,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
