Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8768,10257,12591,12568,12206,16218,17126,22283,27084,29995,42309,65779,58102,76455,94768,135607,169890,160029,165987,191421
Indonesia,116,55,95,62,70,72,94,330,399,945,1068,2830,1962,2577,4276,7919,13461,48018,53348,66190
Thailand,3000,3450,3307,1931,1474,1117,880,2186,3161,3228,4093,6691,9776,13345,13533,16264,18540,18869,18561,24367
China,273,375,497,440,497,232,193,694,1745,1870,2523,5612,4344,3696,9487,10324,14334,12492,16596,15065
Viet Nam,450,535,978,1124,489,688,1261,2127,4122,4160,7449,6317,6043,7681,6669,13518,21840,19111,13412,13551
France,1687,1544,1668,1285,544,600,1477,1334,1506,2147,2533,3329,2189,4026,5058,5572,9549,8672,11487,9821
Malaysia,1898,2658,3595,3903,5268,6667,6038,8139,9008,11008,13812,20931,17930,26240,29577,44681,45714,6893,6425,8325
Philippines,286,386,482,546,0,5,306,6,18,23,41,41,119,1364,4505,9600,14882,9870,4396,7891
Singapore,430,407,862,1942,1525,5771,4513,4055,4535,4318,7091,11973,9833,9827,12401,14962,9222,6402,8068,7658
Spain,0,0,144,0,0,0,0,0,0,0,0,506,793,2006,2656,3643,5590,7031,7351,7363
Ireland,0,0,216,0,0,174,36,1059,466,607,558,1679,941,1397,691,0,6308,9695,7709,6877
India,24,0,2,0,0,0,33,1,0,0,20,191,75,52,46,63,107,223,4114,5226
"Korea, Republic of",7,8,3,11,160,116,101,131,163,224,292,819,900,1075,1711,2728,2821,4149,5843,5124
Netherlands,0,89,307,35,109,150,484,903,752,264,576,1118,224,355,316,289,241,1182,736,3407
Japan,19,16,0,0,8,40,3,9,10,18,49,321,306,422,513,874,1011,1087,1860,2982
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,807,456,584,1646
United States of America,357,457,69,65,96,146,335,180,168,257,319,658,799,869,1122,1572,1849,1750,1522,1148
"Taipei, Chinese",1,15,7,233,28,4,19,18,93,24,70,201,108,100,73,111,187,232,394,778
New Zealand,103,40,114,81,0,192,0,0,0,24,162,532,184,2,1,61,69,1040,526,643
Bangladesh,0,0,0,0,0,0,0,4,0,0,0,1,8,0,0,8,73,35,423,557
Italy,0,0,34,24,47,40,58,85,61,107,132,301,211,262,249,250,413,354,443,518
Australia,47,28,25,20,12,27,50,86,153,93,225,490,281,311,263,502,560,369,369,427
Türkiye,0,0,0,14,27,0,0,0,0,0,3,6,17,301,48,343,413,1313,742,398
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,1,327
Germany,7,0,4,21,6,14,8,167,24,17,11,7,0,0,30,127,126,32,142,274
