Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1138,712,1949,2430,1299,1256,4609,2816,3838,3364,4703,6730,7346,6627,6781,7165,8698,10457,7146,9129
China,169,107,289,628,557,703,1444,2163,2907,2162,3925,4895,5353,5290,5774,6346,7642,7036,6680,8576
India,113,19,91,12,53,12,27,215,680,811,489,1064,1084,866,433,127,301,33,63,325
Türkiye,18,3,10,11,0,10,3,22,14,48,46,207,306,106,190,240,356,365,113,93
Indonesia,36,17,13,15,14,14,9,35,25,10,47,30,36,6,49,90,42,44,36,32
"Taipei, Chinese",11,32,248,350,5,5,18,6,1,1,9,50,59,2,7,13,7,57,8,26
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,81,23
Pakistan,529,356,713,638,351,170,51,18,33,66,44,89,57,73,25,0,0,18,3,10
Netherlands,0,15,17,7,1,2,19,0,0,3,1,0,0,0,4,2,4,12,4,9
United Arab Emirates,4,2,48,237,6,5,0,8,20,11,2,4,76,100,70,162,18,132,30,7
Japan,0,14,29,53,91,46,89,8,2,0,0,0,31,0,27,5,0,0,0,6
Viet Nam,0,0,0,0,0,2,2824,27,0,0,0,1,14,0,12,1,5,4,0,4
Thailand,125,0,82,206,123,1,4,10,1,2,1,0,2,1,4,8,18,2685,10,4
Sri Lanka,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,17,2,0,0,2
Germany,17,1,17,6,10,1,4,8,22,24,21,4,3,21,1,0,4,43,15,2
Italy,28,8,22,46,35,39,21,165,19,158,73,79,127,8,9,27,105,8,0,2
United Kingdom,0,6,1,0,0,1,12,2,0,1,7,2,45,44,5,2,2,0,0,2
United States of America,3,23,1,5,1,0,7,83,13,26,0,55,5,25,24,46,25,0,1,2
Belgium,1,0,0,1,0,72,0,27,26,1,0,9,0,10,0,0,1,0,0,1
Saudi Arabia,40,3,4,6,0,0,0,0,35,0,0,12,1,0,0,23,1,0,0,1
Sweden,0,0,59,55,0,0,1,0,0,0,3,1,0,0,0,0,1,2,5,1
Kenya,1,2,15,0,4,6,15,5,6,5,0,1,3,0,0,2,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Niue,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Australia,0,0,0,0,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Austria,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0
Denmark,1,20,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
Ecuador,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,2,0,0,0,7,5,0,0,0,0,2,0,0
Greece,1,1,6,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Hong Kong, China",0,0,3,6,1,0,0,0,0,0,0,0,9,18,0,0,1,0,6,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Israel,0,0,159,0,18,2,1,0,0,0,4,156,0,0,0,0,6,0,0,0
"Korea, Republic of",1,38,42,16,7,0,3,2,13,2,18,12,98,4,120,14,47,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mauritius,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
Mexico,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Poland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senegal,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,0,2,0,7,20,43,0,0,0,0,0,0
South Africa,6,21,47,14,0,0,6,1,0,12,3,1,0,2,0,0,49,0,29,0
Spain,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0
